"ClassLables","Recall","Precision","Sensitivity","Specifity","F-measure","learner","Accuracy","Cohen's kappa","Area Under Curve","#Genes","#Clusters","Iteration"
"pos",1,0.8,1,0.8571428571428571,0.888888888888889,"svm",0.9090909090909091,0.8135593220338982,0.9285714285714285,24,3,2
"pos",1,0.8,1,0.8571428571428571,0.888888888888889,"svm",0.9090909090909091,0.8135593220338982,0.9285714285714285,25,4,3
"pos",1,0.8,1,0.8571428571428571,0.888888888888889,"svm",0.9090909090909091,0.8135593220338982,0.9285714285714285,25,4,4
"pos",1,0.8,1,0.8571428571428571,0.888888888888889,"svm",0.9090909090909091,0.8135593220338982,0.9285714285714285,25,4,5
"pos",1,0.8,1,0.8571428571428571,0.888888888888889,"svm",0.9090909090909091,0.8135593220338982,0.9285714285714285,25,4,6
"pos",1,0.8,1,0.8571428571428571,0.888888888888889,"svm",0.9090909090909091,0.8135593220338982,0.9285714285714285,25,4,7
"pos",1,0.8,1,0.8571428571428571,0.888888888888889,"svm",0.9090909090909091,0.8135593220338982,0.9285714285714285,25,4,8
"pos",1,0.8,1,0.8571428571428571,0.888888888888889,"svm",0.9090909090909091,0.8135593220338982,0.9285714285714285,25,4,9
"pos",1,0.6666666666666666,1,0.7142857142857143,0.8,"svm",0.8181818181818182,0.6451612903225807,1,11,1,0
"pos",1,0.6666666666666666,1,0.7142857142857143,0.8,"svm",0.8181818181818182,0.6451612903225807,1,13,2,1
"pos",1,0.6666666666666666,1,0.7142857142857143,0.8,"svm",0.8181818181818182,0.6451612903225807,0.9642857142857143,14,3,2
"pos",1,0.6666666666666666,1,0.7142857142857143,0.8,"svm",0.8181818181818182,0.6451612903225807,0.9642857142857143,15,4,3
"pos",1,0.6666666666666666,1,0.7142857142857143,0.8,"svm",0.8181818181818182,0.6451612903225807,0.9642857142857143,16,5,4
"pos",1,0.6666666666666666,1,0.7142857142857143,0.8,"svm",0.8181818181818182,0.6451612903225807,0.9642857142857143,16,5,5
"pos",1,0.6666666666666666,1,0.7142857142857143,0.8,"svm",0.8181818181818182,0.6451612903225807,0.9642857142857143,16,5,6
"pos",1,0.6666666666666666,1,0.7142857142857143,0.8,"svm",0.8181818181818182,0.6451612903225807,0.9642857142857143,16,5,7
"pos",1,0.6666666666666666,1,0.7142857142857143,0.8,"svm",0.8181818181818182,0.6451612903225807,0.9642857142857143,16,5,8
"pos",1,0.6666666666666666,1,0.7142857142857143,0.8,"svm",0.8181818181818182,0.6451612903225807,0.9642857142857143,16,5,9
"pos",0.75,0.75,0.75,0.8571428571428571,0.75,"svm",0.8181818181818182,0.6071428571428573,0.7678571428571428,1,1,0
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,0.8928571428571428,2,2,1
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,0.9285714285714285,3,3,2
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,0.9285714285714285,4,4,3
"pos",0.75,0.75,0.75,0.8571428571428571,0.75,"svm",0.8181818181818182,0.6071428571428573,0.8571428571428571,5,5,4
"pos",0.75,0.75,0.75,0.8571428571428571,0.75,"svm",0.8181818181818182,0.6071428571428573,0.8571428571428571,5,5,5
"pos",0.75,0.75,0.75,0.8571428571428571,0.75,"svm",0.8181818181818182,0.6071428571428573,0.8571428571428571,5,5,6
"pos",0.75,0.75,0.75,0.8571428571428571,0.75,"svm",0.8181818181818182,0.6071428571428573,0.8571428571428571,5,5,7
"pos",0.75,0.75,0.75,0.8571428571428571,0.75,"svm",0.8181818181818182,0.6071428571428573,0.8571428571428571,5,5,8
"pos",0.75,0.75,0.75,0.8571428571428571,0.75,"svm",0.8181818181818182,0.6071428571428573,0.8571428571428571,5,5,9
"pos",1,1,1,1,1,"svm",1,1,1,4,1,0
"pos",1,1,1,1,1,"svm",1,1,1,5,2,1
"pos",1,1,1,1,1,"svm",1,1,1,6,3,2
"pos",1,1,1,1,1,"svm",1,1,1,6,3,3
"pos",1,1,1,1,1,"svm",1,1,1,6,3,4
"pos",1,1,1,1,1,"svm",1,1,1,6,3,5
"pos",1,1,1,1,1,"svm",1,1,1,6,3,6
"pos",1,1,1,1,1,"svm",1,1,1,6,3,7
"pos",1,1,1,1,1,"svm",1,1,1,6,3,8
"pos",1,1,1,1,1,"svm",1,1,1,6,3,9
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,1,2,1,0
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,1,22,2,1
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,1,30,3,2
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,1,31,4,3
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,1,32,5,4
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,1,33,6,5
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,1,34,7,6
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,1,35,8,7
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,1,36,9,8
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,1,36,9,9
"pos",0.75,1,0.75,1,0.8571428571428571,"svm",0.9090909090909091,0.7924528301886792,1,10,1,0
