"Cluster","Gene"
"HSA-MIR-939-5P","SLC34A2"
"HSA-MIR-940","DUSP1"
"HSA-MIR-942-5P","CDKN1A"
"HSA-MIR-944","HECW2"
"HSA-MIR-95-3P","CDKN1A"
"HSA-MIR-96-5P","SLC1A1"
"HSA-MIR-96-5P","CDKN1A"
"HSA-MIR-96-5P","RAD51"
"HSA-MIR-98-5P","CCL2"
"HSA-MIR-98-5P","EZH2"
"HSA-LET-7A-5P","PAK1"
"HSA-LET-7A-5P","IGF2BP1"
"HSA-LET-7A-5P","IL6"
"HSA-LET-7B-5P","IGF2BP1"
"HSA-LET-7B-5P","CDC25A"
"HSA-LET-7C-5P","CDC25A"
"HSA-LET-7C-5P","IL6"
"HSA-LET-7E-5P","PLK1"
"HSA-LET-7F-5P","SOCS3"
"HSA-LET-7F-5P","IL6"
"HSA-LET-7G-5P","IGF2BP1"
"HSA-LET-7G-5P","CDKN2A"
"HSA-LET-7G-5P","THBS1"
"HSA-MIR-1-3P","TKT"
"HSA-MIR-1-3P","PRKCE"
"HSA-MIR-1-3P","PTMA"
"HSA-MIR-1-3P","SOX9"
"HSA-MIR-1-3P","PGM2"
"HSA-MIR-1-3P","MYOCD"
"HSA-MIR-100-5P","PLK1"
"HSA-MIR-100-5P","HOXA1"
"HSA-MIR-101-3P","ATG4D"
"HSA-MIR-101-3P","CDH5"
"HSA-MIR-101-3P","SOX9"
"HSA-MIR-101-5P","SOX9"
"HSA-MIR-103A-3P","GPD1"
"HSA-MIR-103A-3P","GPRC5A"
"HSA-MIR-103A-3P","RAD51"
"HSA-MIR-105-5P","SOX9"
"HSA-MIR-107","CHRM1"
"HSA-MIR-107","PRKCE"
"HSA-MIR-107","RAD51"
"HSA-MIR-107","IL6"
"HSA-MIR-10A-5P","HOXA1"
"HSA-MIR-10B-3P","PLK1"
"HSA-MIR-10B-5P","RSRC1"
"HSA-MIR-10B-5P","SDC1"
"HSA-MIR-10B-5P","NR4A3"
"HSA-MIR-10B-5P","KL"
"HSA-MIR-10B-5P","PAX6"
"HSA-MIR-10B-5P","CDKN2A"
"HSA-MIR-122-5P","EGLN3"
"HSA-MIR-122-5P","FAM117B"
"HSA-MIR-122-5P","P4HA1"
"HSA-MIR-122-5P","ATP1A2"
"HSA-MIR-122-5P","PDK4"
"HSA-MIR-1236-3P","FLT4"
"HSA-MIR-124-3P","JAG1"
"HSA-MIR-124-3P","GRIA1"
"HSA-MIR-124-5P","NR4A1"
"HSA-MIR-1247-5P","SOX9"
"HSA-MIR-1256","ICAM1"
"HSA-MIR-125A-3P","BRCA1"
"HSA-MIR-125A-3P","IL6"
"HSA-MIR-125A-5P","CD34"
"HSA-MIR-125B-1-3P","S1PR1"
"HSA-MIR-125B-5P","CDH5"
"HSA-MIR-125B-5P","SMO"
"HSA-MIR-125B-5P","CDKN2A"
"HSA-MIR-126-3P","TEK"
"HSA-MIR-129-1-3P","AURKA"
"HSA-MIR-129-5P","NR4A2"
"HSA-MIR-1291","SLC2A1"
"HSA-MIR-1303","CLDN18"
"HSA-MIR-130A-3P","HOXA10"
"HSA-MIR-132-3P","SLC2A1"
"HSA-MIR-132-3P","ARHGAP32"
"HSA-MIR-133A-3P","SGMS2"
"HSA-MIR-133A-3P","SNX30"
"HSA-MIR-133B","ERG"
"HSA-MIR-134-5P","FOXM1"
"HSA-MIR-135A-5P","DAPK2"
"HSA-MIR-135A-5P","HOXA10"
"HSA-MIR-135A-5P","SLC6A4"
"HSA-MIR-135A-5P","TXNIP"
"HSA-MIR-136-5P","IL6"
"HSA-MIR-137","BMP7"
"HSA-MIR-137","CSE1L"
"HSA-MIR-137","MSI1"
"HSA-MIR-138-5P","SOX9"
"HSA-MIR-138-5P","BLCAP"
"HSA-MIR-139-5P","NR5A2"
"HSA-MIR-140-5P","SOX9"
"HSA-MIR-140-5P","PAX6"
"HSA-MIR-141-3P","KEAP1"
"HSA-MIR-141-3P","TFDP2"
"HSA-MIR-141-3P","CDC25A"
"HSA-MIR-141-3P","NR0B2"
"HSA-MIR-141-5P","KEAP1"
"HSA-MIR-141-5P","ICAM1"
"HSA-MIR-142-3P","HOXA10"
"HSA-MIR-142-3P","HOXA7"
"HSA-MIR-143-3P","SDC1"
"HSA-MIR-143-3P","JAG1"
"HSA-MIR-144-3P","FGA"
"HSA-MIR-145-5P","RPA1"
"HSA-MIR-145-5P","EPAS1"
"HSA-MIR-145-5P","RTKN"
"HSA-MIR-145-5P","SPTBN1"
"HSA-MIR-145-5P","NUDT1"
"HSA-MIR-145-5P","ERG"
"HSA-MIR-145-5P","JAG1"
"HSA-MIR-145-5P","SOX9"
"HSA-MIR-145-5P","HDAC2"
"HSA-MIR-145-5P","AKR1B10"
"HSA-MIR-145-5P","MYOCD"
"HSA-MIR-146A-5P","BRCA1"
"HSA-MIR-146A-5P","ICAM1"
"HSA-MIR-146A-5P","PRKCE"
"HSA-MIR-146A-5P","LRP2"
"HSA-MIR-146A-5P","IL6"
"HSA-MIR-146B-3P","PER1"
"HSA-MIR-146B-5P","IL6"
"HSA-MIR-147A","MCM3"
"HSA-MIR-147B","MCM3"
"HSA-MIR-148A-3P","S1PR1"
"HSA-MIR-148B-3P","SLC2A1"
"HSA-MIR-149-5P","FOXM1"
"HSA-MIR-149-5P","IL6"
"HSA-MIR-150-5P","SLC2A1"
"HSA-MIR-151A-5P","SOX17"
"HSA-MIR-155-5P","ICAM1"
"HSA-MIR-155-5P","MSH6"
"HSA-MIR-155-5P","RAD51"
"HSA-MIR-15A-5P","BRCA1"
"HSA-MIR-15A-5P","CDC25A"
"HSA-MIR-15B-5P","PEBP4"
"HSA-MIR-15B-5P","SOCS3"
"HSA-MIR-16-5P","BRCA1"
"HSA-MIR-16-5P","CLDN2"
"HSA-MIR-16-5P","SLC6A4"
"HSA-MIR-16-5P","SOCS3"
"HSA-MIR-16-5P","UNG"
"HSA-MIR-17-3P","ICAM1"
"HSA-MIR-17-3P","GPX2"
"HSA-MIR-17-5P","ICAM1"
"HSA-MIR-17-5P","EPAS1"
"HSA-MIR-181A-5P","GPD1L"
"HSA-MIR-181B-5P","VSNL1"
"HSA-MIR-181B-5P","SIX2"
"HSA-MIR-182-3P","MYADM"
"HSA-MIR-182-5P","NDRG1"
"HSA-MIR-182-5P","PDK4"
"HSA-MIR-182-5P","THBS1"
"HSA-MIR-185-5P","EPAS1"
"HSA-MIR-185-5P","ARC"
"HSA-MIR-192-5P","HOXA10"
"HSA-MIR-193A-5P","IGF2BP1"
"HSA-MIR-193B-3P","RAD51"
"HSA-MIR-194-5P","FOXM1"
"HSA-MIR-195-5P","CDC25A"
"HSA-MIR-196A-5P","HOXA10"
"HSA-MIR-196A-5P","HOXA7"
"HSA-MIR-196B-5P","IGF2BP1"
"HSA-MIR-199A-5P","FZD4"
"HSA-MIR-199A-5P","RND1"
"HSA-MIR-199A-5P","KL"
"HSA-MIR-199A-5P","JAG1"
"HSA-MIR-199A-5P","UNG"
"HSA-MIR-199A-5P","DRAM1"
"HSA-MIR-199B-5P","JAG1"
"HSA-MIR-19A-3P","ADRB1"
"HSA-MIR-19A-3P","NR4A2"
"HSA-MIR-19A-3P","SOCS3"
"HSA-MIR-200A-3P","KEAP1"
"HSA-MIR-200A-3P","DLC1"
"HSA-MIR-200A-5P","SOX17"
"HSA-MIR-200B-3P","DLC1"
"HSA-MIR-200C-3P","HNF1B"
"HSA-MIR-200C-3P","CFL2"
"HSA-MIR-200C-3P","LEPR"
"HSA-MIR-200C-3P","NTRK2"
"HSA-MIR-200C-3P","DLC1"
"HSA-MIR-203A-3P","SOCS3"
"HSA-MIR-204-5P","FOXM1"
"HSA-MIR-204-5P","HOXA10"
"HSA-MIR-204-5P","TXNIP"
"HSA-MIR-204-5P","NTRK2"
"HSA-MIR-204-5P","ALPL"
"HSA-MIR-205-5P","ACSL4"
"HSA-MIR-206","ACTL6A"
"HSA-MIR-206","TKT"
"HSA-MIR-206","NR4A2"
"HSA-MIR-206","SOX9"
"HSA-MIR-20A-3P","NR4A3"
"HSA-MIR-20A-3P","SMO"
"HSA-MIR-20A-5P","EGLN3"
"HSA-MIR-20A-5P","EPAS1"
"HSA-MIR-20B-5P","BRCA1"
"HSA-MIR-21-3P","HPGD"
"HSA-MIR-21-5P","TCF21"
"HSA-MIR-21-5P","ICAM1"
"HSA-MIR-21-5P","HPGD"
"HSA-MIR-21-5P","MSH6"
"HSA-MIR-21-5P","CDC25A"
"HSA-MIR-21-5P","JAG1"
"HSA-MIR-210-3P","MCM3"
"HSA-MIR-210-3P","PLK1"
"HSA-MIR-210-3P","GPD1L"
"HSA-MIR-210-3P","HSD17B1"
"HSA-MIR-210-3P","HOXA1"
"HSA-MIR-211-5P","TXNIP"
"HSA-MIR-211-5P","CDH5"
"HSA-MIR-214-3P","JAG1"
"HSA-MIR-216B-5P","FOXM1"
"HSA-MIR-216B-5P","PBK"
"HSA-MIR-217","NR4A2"
"HSA-MIR-218-2-3P","SLIT3"
"HSA-MIR-218-5P","SMO"
"HSA-MIR-22-3P","SLC2A1"
"HSA-MIR-22-3P","BMP7"
"HSA-MIR-22-3P","PLK1"
"HSA-MIR-22-3P","NTRK2"
"HSA-MIR-221-3P","PAK1"
"HSA-MIR-221-3P","ICAM1"
"HSA-MIR-221-3P","SOCS3"
"HSA-MIR-221-3P","RAD51"
"HSA-MIR-222-3P","ICAM1"
"HSA-MIR-223-3P","ECT2"
"HSA-MIR-223-3P","PAX6"
"HSA-MIR-223-3P","CXCL2"
"HSA-MIR-223-3P","IL6"
"HSA-MIR-224-5P","FOSB"
"HSA-MIR-23A-3P","HNF1B"
"HSA-MIR-24-1-5P","FOXM1"
"HSA-MIR-24-3P","BRCA1"
"HSA-MIR-24-3P","FGF11"
"HSA-MIR-24-3P","SLC6A4"
"HSA-MIR-24-3P","CDKN2A"
"HSA-MIR-25-3P","WDR4"
"HSA-MIR-26A-1-3P","ACSL4"
"HSA-MIR-26A-1-3P","CDC25A"
"HSA-MIR-26A-5P","CDC6"
"HSA-MIR-26A-5P","JAG1"
"HSA-MIR-26A-5P","IL6"
"HSA-MIR-26B-5P","KPNA2"
"HSA-MIR-26B-5P","JAG1"
"HSA-MIR-27A-3P","HOXA10"
"HSA-MIR-27A-3P","MRC1"
"HSA-MIR-27B-3P","NR5A2"
"HSA-MIR-27B-3P","CDH5"
"HSA-MIR-27B-3P","THBS1"
"HSA-MIR-296-3P","ICAM1"
"HSA-MIR-296-3P","CX3CR1"
"HSA-MIR-296-5P","PLK1"
"HSA-MIR-29A-3P","LPL"
"HSA-MIR-29A-3P","KEAP1"
"HSA-MIR-29A-3P","CD93"
"HSA-MIR-29A-3P","PER1"
"HSA-MIR-29A-3P","FGA"
"HSA-MIR-29B-1-5P","JUND"
"HSA-MIR-29B-3P","PER1"
"HSA-MIR-29B-3P","FGA"
"HSA-MIR-29B-3P","AQP4"
"HSA-MIR-29C-3P","FZD4"
"HSA-MIR-29C-3P","PER1"
"HSA-MIR-29C-3P","FGA"
"HSA-MIR-29C-3P","GAPDH"
"HSA-MIR-302A-3P","SDC1"
"HSA-MIR-302D-3P","NR4A2"
"HSA-MIR-30A-3P","THBS1"
"HSA-MIR-30A-5P","RPA1"
"HSA-MIR-30A-5P","ERG"
"HSA-MIR-30B-5P","ERG"
"HSA-MIR-30B-5P","HOXA1"
"HSA-MIR-30C-5P","PAK1"
"HSA-MIR-30C-5P","SOCS3"
"HSA-MIR-30D-5P","PPP1R14C"
"HSA-MIR-30E-5P","P4HA1"
"HSA-MIR-31-5P","ICAM1"
"HSA-MIR-31-5P","PRKCE"
"HSA-MIR-32-5P","AURKA"
"HSA-MIR-320A","AQP1"
"HSA-MIR-320A","FOXM1"
"HSA-MIR-320A","HSPB6"
"HSA-MIR-320A","NPR1"
"HSA-MIR-320A","HOXA10"
"HSA-MIR-320A","AQP4"
"HSA-MIR-324-5P","SMO"
"HSA-MIR-326","SMO"
"HSA-MIR-330-3P","MSI1"
"HSA-MIR-335-3P","PAX6"
"HSA-MIR-335-5P","BRCA1"
"HSA-MIR-335-5P","SOX17"
"HSA-MIR-338-3P","UBE2Q1"
"HSA-MIR-338-3P","PREX2"
"HSA-MIR-338-3P","SMO"
"HSA-MIR-342-3P","BMP7"
"HSA-MIR-34A-5P","MAGEA2"
"HSA-MIR-34A-5P","ACSL4"
"HSA-MIR-34A-5P","BMP7"
"HSA-MIR-34A-5P","KLB"
"HSA-MIR-34A-5P","ATG4D"
"HSA-MIR-34A-5P","NR4A2"
"HSA-MIR-34A-5P","CDC25A"
"HSA-MIR-34A-5P","JAG1"
"HSA-MIR-34A-5P","MAGEA6"
"HSA-MIR-34A-5P","RAD51"
"HSA-MIR-34A-5P","CDKN2A"
"HSA-MIR-34A-5P","MAGEA3"
"HSA-MIR-34B-3P","PAK1"
"HSA-MIR-34B-3P","JAG1"
"HSA-MIR-34C-5P","UNG"
"HSA-MIR-363-3P","S1PR1"
"HSA-MIR-365A-3P","CDC25A"
"HSA-MIR-365A-3P","PAX6"
"HSA-MIR-365A-3P","IL6"
"HSA-MIR-3686","PLK1"
"HSA-MIR-369-5P","FABP4"
"HSA-MIR-370-3P","FOXM1"
"HSA-MIR-372-3P","NR4A2"
"HSA-MIR-373-3P","TXNIP"
"HSA-MIR-376A-3P","TTK"
"HSA-MIR-376A-5P","TTK"
"HSA-MIR-376C-3P","NR5A2"
"HSA-MIR-377-3P","PAK1"
"HSA-MIR-409-3P","FGA"
"HSA-MIR-410-3P","JAG1"
"HSA-MIR-422A","FOXE1"
"HSA-MIR-424-5P","ANLN"
"HSA-MIR-424-5P","KIF23"
"HSA-MIR-424-5P","CDC25A"
"HSA-MIR-429","DLC1"
"HSA-MIR-449A","WISP2"
"HSA-MIR-449A","MFAP4"
"HSA-MIR-449A","CDC25A"
"HSA-MIR-449B-5P","CDC25A"
"HSA-MIR-451A","IL6"
"HSA-MIR-455-3P","HDAC2"
"HSA-MIR-483-3P","DLC1"
"HSA-MIR-485-5P","APOA5"
"HSA-MIR-487B-3P","THBS1"
"HSA-MIR-488-3P","SLC39A8"
"HSA-MIR-488-3P","PAX6"
"HSA-MIR-491-5P","IGF2BP1"
"HSA-MIR-493-3P","FZD4"
"HSA-MIR-494-3P","SDC1"
"HSA-MIR-494-3P","HOXA10"
"HSA-MIR-495-3P","SOX9"
"HSA-MIR-497-5P","CDC25A"
"HSA-MIR-498","BRCA1"
"HSA-MIR-499A-5P","VAV3"
"HSA-MIR-503-5P","ANLN"
"HSA-MIR-503-5P","CDC25A"
"HSA-MIR-509-3-5P","FOXM1"
"HSA-MIR-509-3-5P","PLK1"
"HSA-MIR-518C-3P","HSD17B1"
"HSA-MIR-520G-3P","DAPK2"
"HSA-MIR-520H","DAPK2"
"HSA-MIR-520H","SMAD6"
"HSA-MIR-524-5P","TTK"
"HSA-MIR-524-5P","JAG1"
"HSA-MIR-524-5P","SOX9"
"HSA-MIR-525-3P","ARRB1"
"HSA-MIR-532-5P","CXCL2"
"HSA-MIR-539-5P","SPAG5"
"HSA-MIR-542-3P","BMP7"
"HSA-MIR-544A","HOXA10"
"HSA-MIR-592","SOX9"
"HSA-MIR-593-5P","PLK1"
"HSA-MIR-625-5P","IGF2BP1"
"HSA-MIR-630","FOXM1"
"HSA-MIR-644A","GAPDH"
"HSA-MIR-663A","JUND"
"HSA-MIR-671-5P","FOXM1"
"HSA-MIR-675-5P","CDC6"
"HSA-MIR-7-5P","PAK1"
"HSA-MIR-7-5P","KEAP1"
"HSA-MIR-7-5P","HELLS"
"HSA-MIR-7-5P","PAX6"
"HSA-MIR-7-5P","XRCC2"
"HSA-MIR-886-3P","CDC6"
"HSA-MIR-886-3P","PLK1"
"HSA-MIR-9-5P","CD34"
"HSA-MIR-9-5P","IGF2BP1"
"HSA-MIR-9-5P","PRTG"
"HSA-MIR-9-5P","IL6"
"HSA-MIR-9-5P","MYOCD"
"HSA-MIR-921","ANGPTL1"
"HSA-MIR-92A-1-5P","KLF2"
"HSA-MIR-92A-3P","KLF2"
"HSA-MIR-92A-3P","HDAC2"
"HSA-MIR-939-5P","SLC34A2"
"HSA-MIR-944","HECW2"
"HSA-MIR-96-3P","PDHA1"
"HSA-MIR-96-5P","SLC1A1"
"HSA-MIR-96-5P","RAD51"
"HSA-MIR-98-5P","PAK1"
"HSA-MIR-98-5P","IL6"
"HSA-MIR-99A-5P","HOXA1"
"HSA-LET-7A-5P","PAK1"
"HSA-LET-7A-5P","RRM2"
"HSA-LET-7A-5P","IGF2BP1"
"HSA-LET-7A-5P","EZH2"
"HSA-LET-7B-5P","IGF2BP1"
"HSA-LET-7B-5P","EZH2"
"HSA-LET-7B-5P","IGF2BP2"
"HSA-LET-7E-5P","PLK1"
"HSA-LET-7E-5P","EZH2"
"HSA-LET-7F-5P","SOCS3"
"HSA-LET-7G-5P","IGF2BP1"
"HSA-LET-7G-5P","CDKN2A"
"HSA-LET-7G-5P","THBS1"
"HSA-MIR-1-3P","PRKCE"
"HSA-MIR-1-3P","MYOCD"
"HSA-MIR-1-3P","KCNE1"
"HSA-MIR-100-5P","CYR61"
"HSA-MIR-100-5P","PLK1"
"HSA-MIR-101-3P","DUSP1"
"HSA-MIR-101-3P","FOS"
"HSA-MIR-101-3P","CDH5"
"HSA-MIR-101-3P","EZH2"
"HSA-MIR-101-5P","FOS"
"HSA-MIR-101-5P","EZH2"
"HSA-MIR-103A-3P","GPD1"
"HSA-MIR-103A-3P","SERPINB5"
"HSA-MIR-103A-3P","GPRC5A"
"HSA-MIR-103A-3P","RAD51"
"HSA-MIR-105-5P","PDK1"
"HSA-MIR-107","PRKCE"
"HSA-MIR-107","SERPINB5"
"HSA-MIR-107","RAD51"
"HSA-MIR-10A-5P","TRA2B"
"HSA-MIR-10B-3P","PLK1"
"HSA-MIR-10B-3P","BUB1"
"HSA-MIR-10B-5P","TRA2B"
"HSA-MIR-10B-5P","RSRC1"
"HSA-MIR-10B-5P","NR4A3"
"HSA-MIR-10B-5P","CDKN2A"
"HSA-MIR-122-5P","EGLN3"
"HSA-MIR-122-5P","CYP7A1"
"HSA-MIR-122-5P","SLC7A11"
"HSA-MIR-122-5P","ATP1A2"
"HSA-MIR-122-5P","PDK4"
"HSA-MIR-1229-3P","SORL1"
"HSA-MIR-1236-3P","KDR"
"HSA-MIR-124-3P","DNMT3B"
"HSA-MIR-124-3P","JAG1"
"HSA-MIR-124-3P","GRIA1"
"HSA-MIR-124-3P","EZH2"
"HSA-MIR-124-3P","RAB38"
"HSA-MIR-124-3P","XRCC6"
"HSA-MIR-124-5P","NR4A1"
"HSA-MIR-125A-3P","EZH2"
"HSA-MIR-125A-5P","BCL2L12"
"HSA-MIR-125B-1-3P","BIK"
"HSA-MIR-125B-5P","SET"
"HSA-MIR-125B-5P","CDH5"
"HSA-MIR-125B-5P","SMO"
"HSA-MIR-125B-5P","CDKN2A"
"HSA-MIR-126-3P","PGR"
"HSA-MIR-126-3P","IGFBP2"
"HSA-MIR-126-3P","TEK"
"HSA-MIR-126-3P","EZH2"
"HSA-MIR-128-3P","PDK1"
"HSA-MIR-128-3P","NEK2"
"HSA-MIR-129-1-3P","AURKA"
"HSA-MIR-129-5P","NR4A2"
"HSA-MIR-129-5P","IGF2BP3"
"HSA-MIR-1291","SLC2A1"
"HSA-MIR-1303","CLDN18"
"HSA-MIR-130A-3P","HOXA10"
"HSA-MIR-130A-3P","HOXA5"
"HSA-MIR-132-3P","SLC2A1"
"HSA-MIR-132-3P","CCNB1"
"HSA-MIR-133A-3P","SGMS2"
"HSA-MIR-133A-3P","FOXL2"
"HSA-MIR-133B","FOXL2"
"HSA-MIR-135A-5P","DAPK2"
"HSA-MIR-135A-5P","HOXA10"
"HSA-MIR-135A-5P","SLC6A4"
"HSA-MIR-137","CSE1L"
"HSA-MIR-137","EZH2"
"HSA-MIR-137","MSI1"
"HSA-MIR-138-1-3P","PDK1"
"HSA-MIR-138-5P","EZH2"
"HSA-MIR-139-5P","NR5A2"
"HSA-MIR-139-5P","FOS"
"HSA-MIR-141-3P","KEAP1"
"HSA-MIR-141-5P","KEAP1"
"HSA-MIR-142-3P","HOXA10"
"HSA-MIR-143-3P","JAG1"
"HSA-MIR-143-3P","FAM83F"
"HSA-MIR-144-3P","EZH2"
"HSA-MIR-145-5P","EPAS1"
"HSA-MIR-145-5P","RTKN"
"HSA-MIR-145-5P","SPTBN1"
"HSA-MIR-145-5P","SET"
"HSA-MIR-145-5P","JAG1"
"HSA-MIR-145-5P","AKR1B10"
"HSA-MIR-145-5P","MYOCD"
"HSA-MIR-146A-5P","DUSP1"
"HSA-MIR-146A-5P","FAF1"
"HSA-MIR-146A-5P","PRKCE"
"HSA-MIR-148A-3P","DNMT3B"
"HSA-MIR-148B-3P","SLC2A1"
"HSA-MIR-149-3P","MYBL2"
"HSA-MIR-150-5P","SLC2A1"
"HSA-MIR-151A-5P","SOX17"
"HSA-MIR-155-5P","CYR61"
"HSA-MIR-155-5P","HOMEZ"
"HSA-MIR-155-5P","MASTL"
"HSA-MIR-155-5P","FOS"
"HSA-MIR-155-5P","RAD51"
"HSA-MIR-15A-5P","CHEK1"
"HSA-MIR-15B-5P","KDR"
"HSA-MIR-15B-5P","PEBP4"
"HSA-MIR-15B-5P","TRIM29"
"HSA-MIR-15B-5P","CHEK1"
"HSA-MIR-15B-5P","SOCS3"
"HSA-MIR-16-5P","KDR"
"HSA-MIR-16-5P","CLDN2"
"HSA-MIR-16-5P","SLC6A4"
"HSA-MIR-16-5P","CHEK1"
"HSA-MIR-16-5P","SOCS3"
"HSA-MIR-16-5P","UNG"
"HSA-MIR-17-3P","KDR"
"HSA-MIR-17-3P","GPX2"
"HSA-MIR-17-5P","EPAS1"
"HSA-MIR-17-5P","UBE2C"
"HSA-MIR-181A-5P","PGR"
"HSA-MIR-181A-5P","FOS"
"HSA-MIR-181B-5P","VSNL1"
"HSA-MIR-181B-5P","FOS"
"HSA-MIR-182-5P","RARG"
"HSA-MIR-182-5P","NDRG1"
"HSA-MIR-182-5P","PDK4"
"HSA-MIR-182-5P","THBS1"
"HSA-MIR-185-5P","EPAS1"
"HSA-MIR-185-5P","TRIM29"
"HSA-MIR-185-5P","ARC"
"HSA-MIR-185-5P","EZH2"
"HSA-MIR-192-5P","HOXA10"
"HSA-MIR-193A-5P","IGF2BP1"
"HSA-MIR-193B-3P","RAD51"
"HSA-MIR-195-5P","KDR"
"HSA-MIR-195-5P","CHEK1"
"HSA-MIR-196A-5P","HOXA10"
"HSA-MIR-196A-5P","HOXA5"
"HSA-MIR-196A-5P","MAMDC2"
"HSA-MIR-196A-5P","KRT5"
"HSA-MIR-196B-5P","IGF2BP1"
"HSA-MIR-196B-5P","FOS"
"HSA-MIR-199A-3P","KDR"
"HSA-MIR-199A-5P","FZD4"
"HSA-MIR-199A-5P","RND1"
"HSA-MIR-199A-5P","JAG1"
"HSA-MIR-199A-5P","EZH2"
"HSA-MIR-199A-5P","UNG"
"HSA-MIR-199B-5P","SET"
"HSA-MIR-199B-5P","JAG1"
"HSA-MIR-19A-3P","ADRB1"
"HSA-MIR-19A-3P","RHOB"
"HSA-MIR-19A-3P","NR4A2"
"HSA-MIR-19A-3P","HOXA5"
"HSA-MIR-19A-3P","SOCS3"
"HSA-MIR-19B-1-5P","KDR"
"HSA-MIR-200A-3P","KEAP1"
"HSA-MIR-200A-3P","DLC1"
"HSA-MIR-200A-3P","EZH2"
"HSA-MIR-200A-5P","SOX17"
"HSA-MIR-200B-3P","KDR"
"HSA-MIR-200B-3P","DNMT3B"
"HSA-MIR-200B-3P","DLC1"
"HSA-MIR-200B-3P","EZH2"
"HSA-MIR-200C-3P","KDR"
"HSA-MIR-200C-3P","DNMT3B"
"HSA-MIR-200C-3P","DUSP1"
"HSA-MIR-200C-3P","HNF1B"
"HSA-MIR-200C-3P","CFL2"
"HSA-MIR-200C-3P","LEPR"
"HSA-MIR-200C-3P","NTRK2"
"HSA-MIR-200C-3P","DLC1"
"HSA-MIR-203A-3P","SOCS3"
"HSA-MIR-204-5P","IGFBP2"
"HSA-MIR-204-5P","HOXA10"
"HSA-MIR-204-5P","NTRK2"
"HSA-MIR-205-5P","CYR61"
"HSA-MIR-206","ACTL6A"
"HSA-MIR-206","NR4A2"
"HSA-MIR-20A-3P","NR4A3"
"HSA-MIR-20A-3P","SMO"
"HSA-MIR-20A-5P","EGLN3"
"HSA-MIR-20A-5P","EPAS1"
"HSA-MIR-20A-5P","UBE2C"
"HSA-MIR-21-3P","HPGD"
"HSA-MIR-21-5P","TCF21"
"HSA-MIR-21-5P","RHOB"
"HSA-MIR-21-5P","HPGD"
"HSA-MIR-21-5P","JAG1"
"HSA-MIR-21-5P","SERPINB5"
"HSA-MIR-210-3P","EFNA3"
"HSA-MIR-210-3P","PLK1"
"HSA-MIR-210-3P","HSD17B1"
"HSA-MIR-211-5P","CDH5"
"HSA-MIR-212-3P","CCNB1"
"HSA-MIR-214-3P","JAG1"
"HSA-MIR-214-3P","EZH2"
"HSA-MIR-216B-5P","PBK"
"HSA-MIR-217","NR4A2"
"HSA-MIR-217","EZH2"
"HSA-MIR-218-5P","SMO"
"HSA-MIR-22-3P","CYR61"
"HSA-MIR-22-3P","SLC2A1"
"HSA-MIR-22-3P","PLK1"
"HSA-MIR-22-3P","NTRK2"
"HSA-MIR-22-3P","RGS2"
"HSA-MIR-221-3P","PAK1"
"HSA-MIR-221-3P","FOS"
"HSA-MIR-221-3P","SOCS3"
"HSA-MIR-221-3P","RAD51"
"HSA-MIR-222-3P","FOS"
"HSA-MIR-223-3P","RHOB"
"HSA-MIR-224-5P","FOSB"
"HSA-MIR-23A-3P","HNF1B"
"HSA-MIR-24-3P","TRIM11"
"HSA-MIR-24-3P","FAF1"
"HSA-MIR-24-3P","FGF11"
"HSA-MIR-24-3P","SLC6A4"
"HSA-MIR-24-3P","CHEK1"
"HSA-MIR-24-3P","CDKN2A"
"HSA-MIR-25-3P","EZH2"
"HSA-MIR-26A-5P","DNMT3B"
"HSA-MIR-26A-5P","HOXA5"
"HSA-MIR-26A-5P","JAG1"
"HSA-MIR-26A-5P","CHEK1"
"HSA-MIR-26A-5P","EZH2"
"HSA-MIR-26B-5P","JAG1"
"HSA-MIR-26B-5P","EZH2"
"HSA-MIR-27A-3P","SLC7A11"
"HSA-MIR-27A-3P","HOXA10"
"HSA-MIR-27A-3P","MRC1"
"HSA-MIR-27A-3P","SLC6A8"
"HSA-MIR-27B-3P","NR5A2"
"HSA-MIR-27B-3P","CDH5"
"HSA-MIR-27B-3P","THBS1"
"HSA-MIR-296-3P","CX3CR1"
"HSA-MIR-296-5P","KDR"
"HSA-MIR-296-5P","PLK1"
"HSA-MIR-29A-3P","LPL"
"HSA-MIR-29A-3P","KEAP1"
"HSA-MIR-29A-3P","DNMT3B"
"HSA-MIR-29A-3P","CD93"
"HSA-MIR-29A-3P","ZFP36"
"HSA-MIR-29B-1-5P","JUND"
"HSA-MIR-29B-3P","DNMT3B"
"HSA-MIR-29B-3P","FOS"
"HSA-MIR-29C-3P","DNMT3B"
"HSA-MIR-29C-3P","FZD4"
"HSA-MIR-29C-3P","GAPDH"
"HSA-MIR-29C-5P","DNMT3B"
"HSA-MIR-302D-3P","NR4A2"
"HSA-MIR-30A-3P","CYR61"
"HSA-MIR-30A-3P","THBS1"
"HSA-MIR-30A-5P","UBE3C"
"HSA-MIR-30A-5P","FOXL2"
"HSA-MIR-30A-5P","FOXD1"
"HSA-MIR-30A-5P","RAB38"
"HSA-MIR-30C-5P","PAK1"
"HSA-MIR-30C-5P","SOCS3"
"HSA-MIR-30D-5P","EZH2"
"HSA-MIR-30E-5P","MYBL2"
"HSA-MIR-31-5P","HOXC13"
"HSA-MIR-31-5P","PRKCE"
