"miRNA","gene","corr"
"hsa-miR-532-5p","Empty 0",
"hsa-miR-26b-5p","Empty 0",
"hsa-miR-328","Empty 0",
"hsa-miR-130a-3p","Empty 0",
"hsa-miR-130b-3p","Empty 0",
"hsa-miR-181c-3p","Empty 0",
"hsa-miR-20a-5p","Empty 0",
"hsa-let-7b-5p","Empty 0",
"hsa-miR-378a-5p","Empty 0",
"hsa-miR-193a-3p","Empty 0",
"hsa-miR-146b-5p","Empty 0",
"hsa-miR-378a-3p","Empty 0",
"hsa-miR-1296","Empty 0",
"hsa-miR-629-5p","MEIS1",-0.6392390136522442
"hsa-miR-629-5p","SLC9A9",-0.6079522653159306
"hsa-miR-98-5p","Empty 0",
"hsa-miR-1","Empty 0",
"hsa-miR-15b-5p","ARHGAP1",-0.6162985050083265
"hsa-miR-15b-5p","RNASE4",-0.6121654356070871
"hsa-miR-15b-5p","ZFP2",-0.6351371533249607
"hsa-miR-15b-5p","NEK1",-0.6236302407072272
"hsa-miR-15b-5p","ZBTB4",-0.6058468861548544
"hsa-miR-34a-5p","NEK1",-0.6090858594855287
"hsa-miR-133a","Empty 0",
"hsa-miR-107","Empty 0",
"hsa-miR-183-5p","Empty 0",
"hsa-miR-196b-5p","Empty 0",
"hsa-miR-942","Empty 0",
"hsa-miR-100-5p","Empty 0",
"hsa-miR-708-5p","Empty 0",
"hsa-miR-501-3p","Empty 0",
"hsa-miR-200a-3p","Empty 0",
"hsa-miR-27b-5p","Empty 0",
"hsa-miR-450b-5p","Empty 0",
"hsa-miR-1180","Empty 0",
"hsa-miR-26b-3p","SOX10",-0.61565667439359
"hsa-miR-26b-3p","RNF112",-0.6258102570900306
"hsa-miR-26b-3p","SLC9A9",-0.6140264855404345
"hsa-miR-21-5p","FAIM2",-0.6189086994520594
"hsa-miR-21-5p","PDZRN3",-0.6255105940833917
"hsa-miR-21-5p","PARK2",-0.6652565952507471
"hsa-miR-21-5p","PARD3B",-0.6177167080895977
"hsa-miR-21-5p","NPR2",-0.6088956133481379
"hsa-miR-21-5p","SCN7A",-0.656193733681584
"hsa-miR-21-5p","SRL",-0.6467066951210508
"hsa-miR-21-5p","CD34",-0.6354537795404489
"hsa-miR-21-5p","LRRN4CL",-0.6485284358356133
"hsa-miR-21-5p","TSPAN18",-0.6055286713585082
"hsa-miR-21-5p","ANTXR2",-0.6051363351490696
"hsa-miR-21-5p","GHR",-0.6604972159139221
"hsa-miR-21-5p","CELF2",-0.6453826781065831
"hsa-miR-21-5p","ABCA8",-0.6438246838948323
"hsa-miR-21-5p","PI16",-0.638471257471661
"hsa-miR-21-5p","GFRA1",-0.6765202649475122
"hsa-miR-21-5p","JAM2",-0.6684101787364003
"hsa-miR-21-5p","SCARA5",-0.645785019137611
"hsa-miR-21-5p","C2orf40",-0.613569392698543
"hsa-miR-21-5p","EIF4E3",-0.636919009416498
"hsa-miR-21-5p","PRICKLE2",-0.6127350801348209
"hsa-miR-21-5p","ACOX2",-0.6521008291075086
"hsa-miR-21-5p","SOX10",-0.7315110321250513
"hsa-miR-21-5p","C5orf53",-0.6261902883109107
"hsa-miR-21-5p","EFHA2",-0.6299421623194419
"hsa-miR-21-5p","PCSK2",-0.7003045867171692
"hsa-miR-21-5p","ANO6",-0.6205989713339933
"hsa-miR-21-5p","DMGDH",-0.6398798975309432
"hsa-miR-21-5p","NKAPL",-0.6083374057251608
"hsa-miR-21-5p","GREM2",-0.657094452872137
"hsa-miR-21-5p","PJA2",-0.6425414364436586
"hsa-miR-21-5p","ACACB",-0.6225694737358202
"hsa-miR-21-5p","FAT4",-0.631781632348303
"hsa-miR-21-5p","SLC25A4",-0.6077459752011216
"hsa-miR-21-5p","TSPYL2",-0.6763086216987131
"hsa-miR-21-5p","LRRC2",-0.6334596564388836
"hsa-miR-21-5p","MFAP4",-0.6537631317941868
"hsa-miR-21-5p","MEF2C",-0.6335405126710453
"hsa-miR-21-5p","IL6ST",-0.6022505360848127
"hsa-miR-21-5p","NFIX",-0.6229763545718279
"hsa-miR-21-5p","FXYD6",-0.6035414191370947
"hsa-miR-21-5p","HSD17B6",-0.6011784016802739
"hsa-miR-21-5p","RGN",-0.6508737796930946
"hsa-miR-21-5p","C1orf150",-0.6186099688742217
"hsa-miR-21-5p","SPARCL1",-0.6533467868111097
"hsa-miR-21-5p","AQP1",-0.6709076356343348
"hsa-miR-21-5p","ITGA8",-0.6266183394583572
"hsa-miR-21-5p","ENTPD1",-0.6050758944191195
"hsa-miR-21-5p","RABGAP1",-0.616428180397151
"hsa-miR-21-5p","SPON1",-0.6666565402099399
"hsa-miR-21-5p","NBEA",-0.6208034652866946
"hsa-miR-21-5p","NFIB",-0.6818945461276864
"hsa-miR-21-5p","RHOB",-0.6232808561348364
"hsa-miR-21-5p","KCND3",-0.6266786212281271
"hsa-miR-21-5p","ARHGAP24",-0.6527874846687047
"hsa-miR-21-5p","GNG7",-0.6226835864354402
"hsa-miR-21-5p","TPPP",-0.6359284354624202
"hsa-miR-21-5p","C1QTNF7",-0.6960202223015429
"hsa-miR-21-5p","LGI4",-0.6556701001594312
"hsa-miR-21-5p","GPR17",-0.6043588999368507
"hsa-miR-21-5p","TNFAIP8L3",-0.616206790306471
"hsa-miR-21-5p","SSPN",-0.6315110509280135
"hsa-miR-21-5p","SETBP1",-0.6207587505869435
"hsa-miR-21-5p","TACC1",-0.6403221438977775
"hsa-miR-21-5p","ITIH5",-0.6556919344631265
"hsa-miR-21-5p","CBX6",-0.6204554078402346
"hsa-miR-21-5p","TACC2",-0.6783325853793742
"hsa-miR-21-5p","GPRASP1",-0.6331954397026869
"hsa-miR-21-5p","TMEM229A",-0.6047508662587044
"hsa-miR-21-5p","CRHBP",-0.6381732437387135
"hsa-miR-21-5p","THRA",-0.6476113217951044
"hsa-miR-21-5p","RNF38",-0.6425274962989357
"hsa-miR-21-5p","TGFBR3",-0.7281350921269819
"hsa-miR-21-5p","CRTC3",-0.6117129688904568
"hsa-miR-21-5p","HSPB8",-0.6025159911120955
"hsa-miR-21-5p","OGN",-0.6141268287721108
"hsa-miR-21-5p","PPM1L",-0.619979263569224
"hsa-miR-21-5p","HSPB6",-0.6091737064741712
"hsa-miR-21-5p","FBXL7",-0.6429875280463434
"hsa-miR-21-5p","NCALD",-0.6093780084695526
"hsa-miR-21-5p","EPHA3",-0.6289792739461169
"hsa-miR-21-5p","KLF2",-0.64718618874749
"hsa-miR-21-5p","FAM149A",-0.711277290076815
"hsa-miR-21-5p","SNORD116-20",-0.6006351467553942
"hsa-miR-21-5p","CALCOCO1",-0.6605429291607507
"hsa-miR-21-5p","ZNF25",-0.6214112902983925
"hsa-miR-21-5p","LPAR1",-0.6171326996055541
"hsa-miR-21-5p","LRRK2",-0.6688344406107145
"hsa-miR-21-5p","MBD5",-0.6499933090956961
"hsa-miR-21-5p","PRKACB",-0.6145114849159304
"hsa-miR-21-5p","DCUN1D4",-0.6216807557927908
"hsa-miR-21-5p","CMTM5",-0.6630409150704605
"hsa-miR-21-5p","PPP2R5A",-0.641461164891711
"hsa-miR-21-5p","C21orf34",-0.6086602328366101
"hsa-miR-21-5p","HPGDS",-0.6619404810506139
"hsa-miR-21-5p","PLCL1",-0.6318390028771816
"hsa-miR-21-5p","RAB11FIP2",-0.6505305403594301
"hsa-miR-21-5p","LARGE",-0.6333035075656629
"hsa-miR-21-5p","ZNF154",-0.6045551918048488
"hsa-miR-21-5p","ADCY5",-0.6226247969648256
"hsa-miR-21-5p","MID2",-0.6578512345399594
"hsa-miR-21-5p","INPP5A",-0.6509978190593397
"hsa-miR-21-5p","FAM13B",-0.6257441910433572
"hsa-miR-21-5p","HLF",-0.6540193986225616
"hsa-miR-21-5p","SCN2B",-0.6082469935705551
"hsa-miR-21-5p","DUSP19",-0.6232050276492033
"hsa-miR-21-5p","CSDE1",-0.6216984602952617
"hsa-miR-21-5p","SH3BGRL",-0.6448244058646699
"hsa-miR-21-5p","HPSE2",-0.6091462623806343
"hsa-miR-21-5p","COLEC12",-0.6074806867401927
"hsa-miR-21-5p","TUB",-0.6109253641511384
"hsa-miR-21-5p","BOC",-0.6134320210879164
"hsa-miR-21-5p","SYNE1",-0.6839398879476076
"hsa-miR-21-5p","KANK1",-0.6494527278571214
"hsa-miR-21-5p","NFIA",-0.6568440379721844
"hsa-miR-21-5p","ADAMTS1",-0.6073768858876731
"hsa-miR-21-5p","FNBP1",-0.6068051427051048
"hsa-miR-21-5p","PID1",-0.6556500261864763
"hsa-miR-21-5p","FOXN3",-0.6659171233683103
"hsa-miR-21-5p","CCDC69",-0.6348863303775574
"hsa-miR-21-5p","MS4A2",-0.649100328786657
"hsa-miR-21-5p","ABI3BP",-0.6523409940270559
"hsa-miR-21-5p","RBM24",-0.7091396694624962
"hsa-miR-21-5p","DIXDC1",-0.6085610927586967
"hsa-miR-21-5p","PRKAG2",-0.6074905348890876
"hsa-miR-21-5p","NR3C2",-0.6776611789312534
"hsa-miR-21-5p","FXYD1",-0.6485260347530799
"hsa-miR-21-5p","JMY",-0.6697630067520541
"hsa-miR-21-5p","CNRIP1",-0.6239669303694739
"hsa-miR-21-5p","RCAN2",-0.6597591777671015
"hsa-miR-21-5p","F10",-0.6518078021830672
"hsa-miR-21-5p","MATN2",-0.6682610745371809
"hsa-miR-21-5p","FAM54B",-0.6001434181783725
"hsa-miR-21-5p","ADAMTSL3",-0.6120990660213705
"hsa-miR-21-5p","IPW",-0.6389870986390892
"hsa-miR-21-5p","FLJ42709",-0.6005667619336423
"hsa-miR-21-5p","ST8SIA1",-0.6868367926503083
"hsa-miR-21-5p","ARHGAP1",-0.6021813887774655
"hsa-miR-21-5p","C10orf72",-0.6681930257903127
"hsa-miR-21-5p","RNASE4",-0.6912196960576416
"hsa-miR-21-5p","AGTR1",-0.608686005276868
"hsa-miR-21-5p","ASPA",-0.6497014360779254
"hsa-miR-21-5p","CAPZA2",-0.6074691814624479
"hsa-miR-21-5p","PODN",-0.6047515641707363
"hsa-miR-21-5p","GFRA2",-0.6127001614197044
"hsa-miR-21-5p","FBLN5",-0.6473146952529064
"hsa-miR-21-5p","FOXF1",-0.6809067074000443
"hsa-miR-21-5p","TSPAN2",-0.6089980917510227
"hsa-miR-21-5p","SRF",-0.6334626226567064
"hsa-miR-21-5p","C5orf4",-0.6147182556608024
"hsa-miR-21-5p","MEIS1",-0.7151265437419629
"hsa-miR-21-5p","C16orf45",-0.6250622235258703
"hsa-miR-21-5p","PBX1",-0.65024030935925
"hsa-miR-21-5p","MAGI2",-0.7225478319151806
"hsa-miR-21-5p","ADD1",-0.6539555916192972
"hsa-miR-21-5p","FAM8A1",-0.6400870409650419
"hsa-miR-21-5p","KIAA0240",-0.6463645172803123
"hsa-miR-21-5p","ANKRD29",-0.60262164571696
"hsa-miR-21-5p","C5orf41",-0.6131868581053785
"hsa-miR-21-5p","RNF180",-0.678268407376139
"hsa-miR-21-5p","ARMCX1",-0.606285089910851
"hsa-miR-21-5p","COX7A1",-0.6033285873933381
"hsa-miR-21-5p","LRCH1",-0.6203061364144757
"hsa-miR-21-5p","ZYG11B",-0.6242499134838775
"hsa-miR-21-5p","MEF2D",-0.6066458332963591
"hsa-miR-21-5p","GSTM5",-0.7095394089780821
"hsa-miR-21-5p","DENND2A",-0.6373003090474698
"hsa-miR-21-5p","FOXP2",-0.6170212500929366
"hsa-miR-21-5p","C10orf108",-0.6265264534575208
"hsa-miR-21-5p","APOBEC2",-0.6832934474671516
"hsa-miR-21-5p","CLIP3",-0.6014630752220502
"hsa-miR-21-5p","PGM5",-0.6114855117876187
"hsa-miR-21-5p","GCOM1",-0.6180180087522247
"hsa-miR-21-5p","STARD13",-0.6492374966395853
"hsa-miR-21-5p","PMP2",-0.6172804411466055
"hsa-miR-21-5p","PLP1",-0.6850541268951077
"hsa-miR-21-5p","CHIC1",-0.6946675820476652
"hsa-miR-21-5p","GATA6",-0.6206564870029563
"hsa-miR-21-5p","PRDM6",-0.6188579965892873
"hsa-miR-21-5p","C6orf204",-0.6265020467371096
"hsa-miR-21-5p","C7",-0.6167755072782556
"hsa-miR-21-5p","FGF7",-0.6340107732896992
"hsa-miR-21-5p","PRDM8",-0.6224187546888998
"hsa-miR-21-5p","RERG",-0.6122578183651051
"hsa-miR-21-5p","RUNX1T1",-0.6158964288176975
"hsa-miR-21-5p","KIRREL3",-0.6161179580176506
"hsa-miR-21-5p","BHMT2",-0.631509536645607
"hsa-miR-21-5p","TENC1",-0.6981995382591968
"hsa-miR-21-5p","FAM189A2",-0.6022862706233063
"hsa-miR-21-5p","CASP12",-0.634708945441121
"hsa-miR-21-5p","ADAM33",-0.6269252017291601
"hsa-miR-21-5p","TMEM35",-0.6149838527657271
"hsa-miR-21-5p","CYP2U1",-0.6418948807834991
"hsa-miR-21-5p","LOC100128239",-0.6113756672928987
"hsa-miR-21-5p","MASP1",-0.6462083248844999
"hsa-miR-21-5p","LRFN5",-0.6493124061449227
"hsa-miR-21-5p","AOC3",-0.6067800348456005
"hsa-miR-21-5p","RAI2",-0.7161892731082119
"hsa-miR-21-5p","GSN",-0.6101020892822984
"hsa-miR-21-5p","GARNL3",-0.688294197128647
"hsa-miR-21-5p","KIAA0430",-0.6432900376046468
"hsa-miR-21-5p","MRVI1",-0.6182096760183824
"hsa-miR-21-5p","SGCE",-0.6462687251175875
"hsa-miR-21-5p","PRDM5",-0.6609010942423885
"hsa-miR-21-5p","C9orf5",-0.6101300815717103
"hsa-miR-21-5p","CBX7",-0.6918666093285101
"hsa-miR-21-5p","CEP68",-0.6376956673710064
"hsa-miR-21-5p","PDK4",-0.6469097332735487
"hsa-miR-21-5p","DISP1",-0.6332973362697486
"hsa-miR-21-5p","SLIT2",-0.6482029279644576
"hsa-miR-21-5p","RNF112",-0.6927311869130228
"hsa-miR-21-5p","MRGPRF",-0.6428385235330735
"hsa-miR-21-5p","HERC1",-0.68103050116163
"hsa-miR-21-5p","SPRY1",-0.6598637178726765
"hsa-miR-21-5p","ZFP2",-0.6054838687818404
"hsa-miR-21-5p","FAM107A",-0.6086940856617142
"hsa-miR-21-5p","CYBRD1",-0.6186927633201749
"hsa-miR-21-5p","TRPC3",-0.6133148731731995
"hsa-miR-21-5p","FYCO1",-0.6028762696162822
"hsa-miR-21-5p","NEGR1",-0.6307213285024023
"hsa-miR-21-5p","GAS7",-0.6007163208235834
"hsa-miR-21-5p","ADAMTS8",-0.6046673445833701
"hsa-miR-21-5p","SLC9A9",-0.731363394084824
"hsa-miR-21-5p","PKD2",-0.6668176985942813
"hsa-miR-21-5p","ANO5",-0.6130039120651065
"hsa-miR-21-5p","RBM9",-0.6226185109683257
"hsa-miR-21-5p","TOR1AIP1",-0.6369506640277214
"hsa-miR-21-5p","CHRM2",-0.6064058139798421
"hsa-miR-21-5p","TNXB",-0.6174861452614486
"hsa-miR-21-5p","ZCWPW2",-0.6809281304406101
"hsa-miR-21-5p","CLU",-0.6317169406465158
"hsa-miR-21-5p","PKIG",-0.6133140558867821
"hsa-miR-21-5p","LMX1A",-0.6132967134296141
"hsa-miR-21-5p","STAT5B",-0.6485445062768465
"hsa-miR-21-5p","B3GALT2",-0.6623912481568169
"hsa-miR-21-5p","SLIT3",-0.6288568114662972
"hsa-miR-21-5p","EPHA7",-0.643722462536517
"hsa-miR-21-5p","RXRG",-0.6118316106126156
"hsa-miR-21-5p","DCN",-0.6236339451251718
"hsa-miR-21-5p","SLC2A13",-0.6510925183645362
"hsa-miR-21-5p","PPP3CB",-0.609270110947794
"hsa-miR-21-5p","SORCS1",-0.6011230733698197
"hsa-miR-21-5p","SMOC2",-0.6510081429910989
"hsa-miR-21-5p","NEK1",-0.6873051100914538
"hsa-miR-21-5p","ADCY2",-0.6392837129878522
"hsa-miR-21-5p","CD302",-0.662008067558749
"hsa-miR-21-5p","SDPR",-0.6558163328239415
"hsa-miR-21-5p","EBF1",-0.6240779235730216
"hsa-miR-21-5p","PPAP2B",-0.6710661585091944
"hsa-miR-21-5p","TCEAL7",-0.702009819481381
"hsa-miR-21-5p","SGCA",-0.6130306525770742
"hsa-miR-21-5p","HSPB2",-0.6231160418757694
"hsa-miR-21-5p","FGL2",-0.6008173921116209
"hsa-miR-21-5p","ARHGEF9",-0.6118083037943588
"hsa-miR-21-5p","RHOJ",-0.65220472728157
"hsa-miR-21-5p","ALDH2",-0.6515090905372745
"hsa-miR-21-5p","PDE1A",-0.6001758678708754
"hsa-miR-21-5p","CKB",-0.6114411283581983
"hsa-miR-21-5p","ZBTB4",-0.6624850086436667
"hsa-miR-21-5p","MPDZ",-0.6018257464118031
"hsa-miR-21-5p","C16orf89",-0.6617493971508102
"hsa-miR-21-5p","PRIMA1",-0.6800390992632348
"hsa-miR-21-5p","PCDH18",-0.6340412051606896
"hsa-miR-21-5p","ADH1B",-0.6322305413896138
"hsa-miR-21-5p","ARHGAP20",-0.6218794162987402
"hsa-miR-21-5p","MYADM",-0.657459406162935
"hsa-miR-21-5p","C20orf194",-0.6073240589149281
"hsa-miR-21-5p","WFDC1",-0.6263007157709422
"hsa-miR-21-5p","GPR124",-0.6485509586646737
"hsa-miR-21-5p","RECK",-0.6088939681832027
"hsa-miR-27a-5p","Empty 0",
"hsa-miR-151a-3p","FAM110B",-0.6086818619083998
"hsa-miR-7-1-3p","Empty 0",
"hsa-miR-17-5p","Empty 0",
"hsa-miR-3065-3p","Empty 0",
"hsa-miR-224-5p","Empty 0",
"hsa-miR-200a-5p","Empty 0",
"hsa-miR-145-5p","Empty 0",
"hsa-miR-10a-5p","Empty 0",
"hsa-miR-194-5p","Empty 0",
"hsa-miR-125b-5p","Empty 0",
"hsa-miR-24-2-5p","Empty 0",
"hsa-miR-324-5p","Empty 0",
"hsa-miR-362-5p","Empty 0",
"hsa-miR-93-5p","Empty 0",
"hsa-miR-185-5p","LRRN4CL",-0.6054704379740675
"hsa-miR-185-5p","JAM2",-0.6104557848356625
"hsa-miR-185-5p","SOX10",-0.64477207620003
"hsa-miR-185-5p","GNG7",-0.6006621747005148
"hsa-miR-185-5p","FAM149A",-0.6251523406942467
"hsa-miR-185-5p","FLJ42709",-0.6077693163566731
"hsa-miR-185-5p","C10orf72",-0.6114955918227357
"hsa-miR-185-5p","RNASE4",-0.636536425417398
"hsa-miR-185-5p","GSTM5",-0.6137188452649546
"hsa-miR-185-5p","TENC1",-0.6117338359683486
"hsa-miR-185-5p","RAI2",-0.6110376225646275
"hsa-miR-185-5p","SLC9A9",-0.6253064958816584
"hsa-miR-185-5p","TCEAL7",-0.6008396329478388
"hsa-miR-185-5p","PRIMA1",-0.6298932209737632
"hsa-miR-92a-3p","RNASE4",-0.6209306011809882
"hsa-miR-92a-3p","ZFP2",-0.6133760077255459
"hsa-miR-92a-3p","SLC9A9",-0.6013591238632431
"hsa-miR-193b-3p","Empty 0",
"hsa-let-7b-3p","Empty 0",
"hsa-miR-584-5p","Empty 0",
"hsa-miR-141-5p","Empty 0",
"hsa-miR-24-3p","SOX10",-0.6019022792317705
"hsa-miR-24-3p","TGFBR3",-0.6056069470919611
"hsa-miR-24-3p","LARGE",-0.603763380233708
"hsa-miR-24-3p","C10orf72",-0.6190585017240277
"hsa-miR-24-3p","RNASE4",-0.6106144715114868
"hsa-miR-24-3p","DENND2A",-0.6186853693133166
"hsa-miR-24-3p","ADAM33",-0.6060385822915507
"hsa-miR-24-3p","RAI2",-0.6007453815166401
"hsa-miR-24-3p","KIAA0430",-0.6027904085139805
"hsa-miR-24-3p","CBX7",-0.6025703236630849
"hsa-miR-24-3p","ZFP2",-0.6098958332120412
"hsa-miR-24-3p","SLC9A9",-0.6121932410431503
"hsa-miR-24-3p","TCEAL7",-0.6013948120444087
"hsa-miR-197-3p","Empty 0",
"hsa-miR-148b-3p","POU6F1",-0.633657378896388
"hsa-miR-148b-3p","JAM2",-0.6083251005106021
"hsa-miR-148b-3p","SOX10",-0.6284442223360185
"hsa-miR-148b-3p","AQP1",-0.6069091774304355
"hsa-miR-148b-3p","SPON1",-0.6043154000207925
"hsa-miR-148b-3p","GNG7",-0.6273774976612717
"hsa-miR-148b-3p","OSBPL5",-0.6081146247341513
"hsa-miR-148b-3p","LPAR1",-0.619459071901545
"hsa-miR-148b-3p","ST5",-0.6163774479367351
"hsa-miR-148b-3p","GJC2",-0.6022092593444355
"hsa-miR-148b-3p","NFIA",-0.6022216232968298
"hsa-miR-148b-3p","CNRIP1",-0.6165616276100659
"hsa-miR-148b-3p","FLJ42709",-0.6216412668277659
"hsa-miR-148b-3p","C10orf72",-0.6341735353487524
"hsa-miR-148b-3p","RNASE4",-0.6706326083339937
"hsa-miR-148b-3p","MEIS1",-0.6069284542107242
"hsa-miR-148b-3p","C16orf45",-0.6003071359495243
"hsa-miR-148b-3p","MEF2D",-0.6020607505635337
"hsa-miR-148b-3p","GSTM5",-0.6256664765364176
"hsa-miR-148b-3p","TENC1",-0.6176643182272247
"hsa-miR-148b-3p","ADAM33",-0.6324876291837274
"hsa-miR-148b-3p","RAI2",-0.6146278197501969
"hsa-miR-148b-3p","GARNL3",-0.6013114117026833
"hsa-miR-148b-3p","CBX7",-0.6078858892497113
"hsa-miR-148b-3p","RNF112",-0.6321560346052711
"hsa-miR-148b-3p","SLC9A9",-0.6490886751002377
"hsa-miR-148b-3p","CLU",-0.606500502374872
"hsa-miR-148b-3p","LOC399959",-0.6208965717671519
"hsa-miR-148b-3p","ALDH2",-0.6035187260694399
"hsa-miR-148b-3p","PRIMA1",-0.6086765894341238
"hsa-miR-149-5p","Empty 0",
"hsa-miR-1301","Empty 0",
"hsa-miR-195-5p","Empty 0",
"hsa-miR-30d-5p","Empty 0",
"hsa-miR-1307-3p","RNASE4",-0.6071133571149019
"hsa-miR-29c-5p","Empty 0",
"hsa-miR-136-5p","Empty 0",
"hsa-miR-15a-5p","SOX10",-0.6281542866701795
"hsa-miR-15a-5p","SPON1",-0.6031875735793195
"hsa-miR-15a-5p","KCNK6",-0.6059749805219823
"hsa-miR-15a-5p","NFIA",-0.6290149947078738
"hsa-miR-15a-5p","MEIS1",-0.6249484895728041
"hsa-miR-15a-5p","MAGI2",-0.6038578087947323
"hsa-miR-15a-5p","FAM8A1",-0.6017973512686151
"hsa-miR-15a-5p","GSTM5",-0.6110371870737467
"hsa-miR-15a-5p","RAI2",-0.6168432515212845
"hsa-miR-15a-5p","SLC9A9",-0.6356143753386148
"hsa-miR-15a-5p","ZBTB4",-0.6047168513077142
"hsa-miR-15a-5p","PRIMA1",-0.619452782341225
"hsa-miR-103a-3p","ARHGEF37",-0.6045746320516803
"hsa-miR-103a-3p","AHNAK",-0.6071949334631993
"hsa-miR-103a-3p","ACOX2",-0.6083159729702788
"hsa-miR-103a-3p","KCNK6",-0.6241804814174899
"hsa-miR-103a-3p","SSPN",-0.6008431313693948
"hsa-miR-103a-3p","SETD7",-0.6015461403677359
"hsa-miR-103a-3p","ADCY9",-0.6062853465079644
"hsa-miR-103a-3p","ST5",-0.6446044738349402
"hsa-miR-103a-3p","NFIA",-0.6312360599803238
"hsa-miR-103a-3p","FLJ42709",-0.6492038068902078
"hsa-miR-103a-3p","FAM8A1",-0.600641469868987
"hsa-miR-103a-3p","PCDH7",-0.617028457411248
"hsa-miR-103a-3p","SLC25A12",-0.6051537733198173
"hsa-miR-103a-3p","PRIMA1",-0.6149825940453872
"hsa-miR-874","Empty 0",
"hsa-let-7e-5p","Empty 0",
"hsa-miR-30a-5p","Empty 0",
"hsa-miR-708-3p","Empty 0",
"hsa-miR-582-5p","Empty 0",
"hsa-miR-330-3p","Empty 0",
"hsa-miR-532-3p","Empty 0",
"hsa-miR-181c-5p","Empty 0",
"hsa-miR-20b-5p","Empty 0",
"hsa-miR-32-5p","PKD2",-0.6007122877743503
"hsa-miR-32-5p","TRIM23",-0.6174083285889027
"hsa-miR-425-3p","PPP2R5A",-0.6024088133217844
"hsa-miR-222-3p","Empty 0",
"hsa-miR-361-5p","Empty 0",
"hsa-miR-193b-5p","Empty 0",
"hsa-miR-221-3p","Empty 0",
"hsa-miR-146b-3p","Empty 0",
"hsa-miR-769-5p","Empty 0",
"hsa-miR-342-3p","Empty 0",
"hsa-miR-340-5p","Empty 0",
"hsa-miR-361-3p","ASH1L",-0.6152534078158507
"hsa-miR-361-3p","CNNM1",-0.6118025705377956
"hsa-miR-361-3p","EVC",-0.6040132028244047
"hsa-miR-361-3p","TSHZ3",-0.6012727262185692
"hsa-miR-361-3p","MEIS2",-0.6102105826668403
"hsa-miR-361-3p","HPSE2",-0.6053661100236599
"hsa-miR-361-3p","ZFHX4",-0.6068487646306872
"hsa-miR-361-3p","FLJ42709",-0.6024967396705622
"hsa-miR-361-3p","ARHGAP1",-0.6311109740579806
"hsa-miR-361-3p","TSPAN2",-0.6142571418195147
"hsa-miR-361-3p","MAGI2",-0.6032947703783076
"hsa-miR-361-3p","RNF180",-0.6095716647417849
"hsa-miR-361-3p","PIK3R1",-0.6017889808267214
"hsa-miR-99b-5p","Empty 0",
"hsa-miR-192-5p","Empty 0",
"hsa-miR-205-5p","Empty 0",
"hsa-miR-15b-3p","Empty 0",
"hsa-miR-589-5p","Empty 0",
"hsa-miR-141-3p","Empty 0",
"hsa-miR-191-5p","PPP2R5A",-0.6038797999822855
"hsa-miR-191-5p","MID2",-0.6034783897625995
"hsa-miR-191-5p","COPZ2",-0.6125779330745216
"hsa-miR-324-3p","Empty 0",
"hsa-miR-182-5p","Empty 0",
"hsa-miR-505-3p","Empty 0",
"hsa-miR-148a-3p","Empty 0",
"hsa-let-7c","Empty 0",
"hsa-miR-92b-3p","Empty 0",
"hsa-miR-99a-5p","Empty 0",
"hsa-miR-30e-5p","FAM124A",-0.6085084814154342
"hsa-miR-30e-5p","LIX1L",-0.6038328377854739
"hsa-miR-30e-5p","COPZ2",-0.6417011885007711
"hsa-miR-193a-5p","Empty 0",
"hsa-miR-181a-5p","Empty 0",
"hsa-miR-425-5p","PRDM11",-0.6166413240876546
"hsa-miR-425-5p","PPP2R5A",-0.6116610358297667
"hsa-miR-425-5p","FLJ42709",-0.6036118222965577
"hsa-miR-106b-5p","MID2",-0.6072178560054027
"hsa-miR-424-5p","Empty 0",
"hsa-miR-660-5p","Empty 0",
"hsa-miR-106a-5p","Empty 0",
"hsa-miR-181a-2-3p","Empty 0",
"hsa-miR-127-5p","Empty 0",
"hsa-miR-142-5p","Empty 0",
"hsa-miR-339-5p","Empty 0",
"hsa-miR-10b-5p","Empty 0",
"hsa-let-7a-5p","PBX3",-0.6101072271634516
"hsa-let-7a-5p","MAP4",-0.6036725238931913
"hsa-miR-19b-3p","Empty 0",
"hsa-miR-484","Empty 0",
"hsa-miR-21-3p","Empty 0",
"hsa-miR-27a-3p","Empty 0",
"hsa-miR-652-3p","Empty 0",
"hsa-miR-22-3p","PDZRN3",-0.6132807958160592
"hsa-miR-22-3p","PARK2",-0.6118695244613115
"hsa-miR-22-3p","CSGALNACT1",-0.6203487374209632
"hsa-miR-22-3p","C5orf53",-0.6226125222370194
"hsa-miR-22-3p","DNAJC18",-0.6259220154721707
"hsa-miR-22-3p","MLL",-0.6135221098119223
"hsa-miR-22-3p","ZC3H7A",-0.6385536446332424
"hsa-miR-22-3p","HECTD2",-0.6060293682648584
"hsa-miR-22-3p","SETBP1",-0.6250905044825484
"hsa-miR-22-3p","ZNF25",-0.62498475577479
"hsa-miR-22-3p","LOC653653",-0.6605603537642651
"hsa-miR-22-3p","APBB1",-0.6213672925579232
"hsa-miR-22-3p","NFIA",-0.6151264587115737
"hsa-miR-22-3p","ZMYND11",-0.6473131081280218
"hsa-miR-22-3p","DCLK1",-0.6043537210441873
"hsa-miR-22-3p","JMY",-0.6386789723690157
"hsa-miR-22-3p","PBX1",-0.6404184625675695
"hsa-miR-22-3p","C5orf41",-0.6003979894596113
