"Cluster","Gene"
"HSA-LET-7E-5P","TNFRSF10B"
"HSA-LET-7F-5P","COPS6"
"HSA-LET-7G-5P","TNFRSF10B"
"HSA-LET-7I-5P","COPS6"
"HSA-MIR-1-3P","KCNE1"
"HSA-MIR-106A-5P","E2F1"
"HSA-MIR-106B-5P","CCND2"
"HSA-MIR-106B-5P","E2F1"
"HSA-MIR-107","PLAG1"
"HSA-MIR-10B-5P","NR4A3"
"HSA-MIR-10B-5P","KL"
"HSA-MIR-122-5P","ANK2"
"HSA-MIR-124-3P","CCND2"
"HSA-MIR-124-3P","SYCP1"
"HSA-MIR-124-5P","ACHE"
"HSA-MIR-124-5P","NR4A1"
"HSA-MIR-1246","GSK3B"
"HSA-MIR-1258","MRGPRF"
"HSA-MIR-125A-5P","HK2"
"HSA-MIR-125B-5P","NES"
"HSA-MIR-125B-5P","HK2"
"HSA-MIR-125B-5P","VDR"
"HSA-MIR-125B-5P","BMPR1B"
"HSA-MIR-125B-5P","E2F2"
"HSA-MIR-125B-5P","CSNK2A1"
"HSA-MIR-125B-5P","PODXL"
"HSA-MIR-125B-5P","PTH1R"
"HSA-MIR-126-3P","HOXA9"
"HSA-MIR-126-3P","TEK"
"HSA-MIR-1260B","SFRP1"
"HSA-MIR-127-3P","MAPK4"
"HSA-MIR-127-3P","SFRP1"
"HSA-MIR-1271-5P","GPC3"
"HSA-MIR-128-3P","SREBF2"
"HSA-MIR-129-1-3P","GSK3B"
"HSA-MIR-129-5P","NR4A2"
"HSA-MIR-132-3P","HBEGF"
"HSA-MIR-132-3P","MUC13"
"HSA-MIR-133A-3P","PRDM16"
"HSA-MIR-133A-3P","KCNH2"
"HSA-MIR-133A-3P","FSCN1"
"HSA-MIR-133A-5P","GDNF"
"HSA-MIR-133A-5P","FSCN1"
"HSA-MIR-133B","PRDM16"
"HSA-MIR-133B","KCNH2"
"HSA-MIR-133B","CDK13"
"HSA-MIR-133B","FSCN1"
"HSA-MIR-135A-5P","E2F1"
"HSA-MIR-135B-5P","CASR"
"HSA-MIR-137","NR1I3"
"HSA-MIR-140-5P","DNPEP"
"HSA-MIR-142-3P","HOXA9"
"HSA-MIR-143-3P","HK2"
"HSA-MIR-143-3P","FSCN1"
"HSA-MIR-144-3P","PLAG1"
"HSA-MIR-145-5P","PPM1D"
"HSA-MIR-145-5P","HOXA9"
"HSA-MIR-145-5P","NDRG2"
"HSA-MIR-145-5P","DDC"
"HSA-MIR-145-5P","ITGB8"
"HSA-MIR-145-5P","FSCN1"
"HSA-MIR-145-5P","PODXL"
"HSA-MIR-146A-5P","NOS1"
"HSA-MIR-146A-5P","CCND2"
"HSA-MIR-147A","SLC22A3"
"HSA-MIR-148A-3P","USP4"
"HSA-MIR-148A-3P","ITGB8"
"HSA-MIR-149-3P","E2F1"
"HSA-MIR-151A-5P","SOX17"
"HSA-MIR-153-3P","PPM1D"
"HSA-MIR-154-5P","CCND2"
"HSA-MIR-155-5P","CCND2"
"HSA-MIR-155-5P","GATM"
"HSA-MIR-155-5P","E2F2"
"HSA-MIR-155-5P","FGF7"
"HSA-MIR-155-5P","NOS3"
"HSA-MIR-155-5P","PCDH9"
"HSA-MIR-15A-5P","CCND2"
"HSA-MIR-15A-5P","FGF7"
"HSA-MIR-15B-5P","PPM1D"
"HSA-MIR-16-1-3P","CCND2"
"HSA-MIR-16-5P","PPM1D"
"HSA-MIR-16-5P","CCND2"
"HSA-MIR-17-5P","CCND2"
"HSA-MIR-17-5P","ITGB8"
"HSA-MIR-17-5P","E2F1"
"HSA-MIR-181A-5P","PROX1"
"HSA-MIR-181A-5P","PLAG1"
"HSA-MIR-181B-3P","NFASC"
"HSA-MIR-181B-5P","HK2"
"HSA-MIR-181B-5P","PLAG1"
"HSA-MIR-181B-5P","E2F1"
"HSA-MIR-181C-5P","NDRG2"
"HSA-MIR-182-3P","NOX4"
"HSA-MIR-182-5P","CCND2"
"HSA-MIR-182-5P","SATB2"
"HSA-MIR-182-5P","CREB5"
"HSA-MIR-182-5P","GSK3B"
"HSA-MIR-183-5P","GSK3B"
"HSA-MIR-184","SND1"
"HSA-MIR-185-5P","ARC"
"HSA-MIR-185-5P","SREBF2"
"HSA-MIR-185-5P","AQP3"
"HSA-MIR-186-5P","CSNK2A1"
"HSA-MIR-188-5P","GREM2"
"HSA-MIR-191-5P","CCND2"
"HSA-MIR-193A-3P","PLAU"
"HSA-MIR-193A-3P","E2F1"
"HSA-MIR-193A-5P","WT1"
"HSA-MIR-193B-3P","PLAU"
"HSA-MIR-194-5P","HBEGF"
"HSA-MIR-196B-5P","HOXA9"
"HSA-MIR-197-3P","CD82"
"HSA-MIR-197-5P","IGFBP5"
"HSA-MIR-198","CCND2"
"HSA-MIR-199A-5P","HK2"
"HSA-MIR-199A-5P","KL"
"HSA-MIR-199A-5P","GSK3B"
"HSA-MIR-199A-5P","CDKN1C"
"HSA-MIR-199A-5P","OSCP1"
"HSA-MIR-199B-5P","PODXL"
"HSA-MIR-19A-3P","NR4A2"
"HSA-MIR-19B-1-5P","ITGB8"
"HSA-MIR-200A-3P","MNX1"
"HSA-MIR-200A-5P","SOX17"
"HSA-MIR-200B-3P","FSCN1"
"HSA-MIR-200C-3P","NOS3"
"HSA-MIR-203A-3P","PPM1D"
"HSA-MIR-203A-3P","EYA4"
"HSA-MIR-203A-3P","E2F1"
"HSA-MIR-203A-5P","CCND2"
"HSA-MIR-204-5P","CREB5"
"HSA-MIR-204-5P","FZD1"
"HSA-MIR-204-5P","SOST"
"HSA-MIR-205-5P","LRRK2"
"HSA-MIR-205-5P","SATB2"
"HSA-MIR-205-5P","E2F1"
"HSA-MIR-206","SFRP1"
"HSA-MIR-206","CCND2"
"HSA-MIR-206","NR4A2"
"HSA-MIR-20A-3P","NR4A3"
"HSA-MIR-20A-5P","CCND2"
"HSA-MIR-20A-5P","ITGB8"
"HSA-MIR-20A-5P","BAMBI"
"HSA-MIR-20A-5P","E2F1"
"HSA-MIR-20B-5P","BAMBI"
"HSA-MIR-21-5P","TCF21"
"HSA-MIR-21-5P","TNFRSF10B"
"HSA-MIR-21-5P","DERL1"
"HSA-MIR-21-5P","E2F1"
"HSA-MIR-210-3P","XPA"
"HSA-MIR-210-3P","HOXA9"
"HSA-MIR-211-5P","IGFBP5"
"HSA-MIR-211-5P","SATB2"
"HSA-MIR-211-5P","CREB5"
"HSA-MIR-212-3P","ACHE"
"HSA-MIR-212-3P","RBP2"
"HSA-MIR-214-5P","E2F2"
"HSA-MIR-215-5P","PTPRT"
"HSA-MIR-216B-5P","CSNK2A1"
"HSA-MIR-217","PPM1D"
"HSA-MIR-217","NR4A2"
"HSA-MIR-217","GPC5"
"HSA-MIR-218-5P","E2F2"
"HSA-MIR-218-5P","SOST"
"HSA-MIR-219A-5P","GPC3"
"HSA-MIR-22-3P","BMPR1B"
"HSA-MIR-221-3P","DVL2"
"HSA-MIR-221-3P","CDKN1C"
"HSA-MIR-221-5P","CDKN1C"
"HSA-MIR-222-3P","CDKN1C"
"HSA-MIR-222-5P","CDKN1C"
"HSA-MIR-223-3P","E2F1"
"HSA-MIR-223-5P","EGF"
"HSA-MIR-224-5P","DIO1"
"HSA-MIR-224-5P","GSK3B"
"HSA-MIR-224-5P","EYA4"
"HSA-MIR-23A-3P","G6PC"
"HSA-MIR-23B-3P","PLAU"
"HSA-MIR-24-3P","E2F2"
"HSA-MIR-24-3P","NOS3"
"HSA-MIR-24-3P","FSCN1"
"HSA-MIR-25-3P","CDKN1C"
"HSA-MIR-26A-1-3P","GSK3B"
"HSA-MIR-26A-1-3P","PCK1"
"HSA-MIR-26A-5P","CCND2"
"HSA-MIR-26A-5P","E2F2"
"HSA-MIR-26A-5P","PLAG1"
"HSA-MIR-26A-5P","GSK3B"
"HSA-MIR-27A-3P","SFRP1"
"HSA-MIR-27A-3P","GATA2"
"HSA-MIR-27A-3P","PLAG1"
"HSA-MIR-27A-3P","GSK3B"
"HSA-MIR-27A-5P","SFRP1"
"HSA-MIR-27B-3P","VDR"
"HSA-MIR-27B-3P","EYA4"
"HSA-MIR-296-5P","WNK4"
"HSA-MIR-297","GPC5"
"HSA-MIR-29A-3P","PPM1D"
"HSA-MIR-29A-3P","LPL"
"HSA-MIR-29A-3P","CCND2"
"HSA-MIR-29A-3P","SLC22A7"
"HSA-MIR-29A-3P","GSK3B"
"HSA-MIR-29A-5P","GSK3B"
"HSA-MIR-29B-3P","CCND2"
"HSA-MIR-29B-3P","AQP4"
"HSA-MIR-29B-3P","MMP15"
"HSA-MIR-29B-3P","GSK3B"
"HSA-MIR-29C-3P","CCND2"
"HSA-MIR-29C-3P","CREB5"
"HSA-MIR-29C-3P","MMP15"
"HSA-MIR-300","ROS1"
"HSA-MIR-301A-3P","CDC14A"
"HSA-MIR-301A-5P","NDRG2"
"HSA-MIR-301B-5P","NDRG2"
"HSA-MIR-302B-3P","CCND2"
"HSA-MIR-302B-3P","E2F1"
"HSA-MIR-302D-3P","CCND2"
"HSA-MIR-302D-3P","NR4A2"
"HSA-MIR-30C-5P","MTTP"
"HSA-MIR-30C-5P","CCND2"
"HSA-MIR-30D-5P","PPP1R14C"
"HSA-MIR-30E-5P","MTTP"
"HSA-MIR-31-3P","E2F2"
"HSA-MIR-31-5P","C1QTNF9"
"HSA-MIR-31-5P","E2F2"
"HSA-MIR-31-5P","SATB2"
"HSA-MIR-31-5P","CASR"
"HSA-MIR-3127-5P","INPP5J"
"HSA-MIR-320A","AQP4"
"HSA-MIR-324-3P","DVL2"
"HSA-MIR-324-3P","WNT9B"
"HSA-MIR-326","FGF1"
"HSA-MIR-326","FSCN1"
"HSA-MIR-328-3P","SFRP1"
"HSA-MIR-328-3P","KCNH2"
"HSA-MIR-329-3P","E2F1"
"HSA-MIR-330-3P","CCBE1"
"HSA-MIR-330-3P","E2F1"
"HSA-MIR-331-3P","E2F1"
"HSA-MIR-335-3P","NOS3"
"HSA-MIR-335-5P","FMN2"
"HSA-MIR-335-5P","SOX17"
"HSA-MIR-337-3P","CSNK2A1"
"HSA-MIR-33A-5P","ROS1"
"HSA-MIR-33A-5P","SATB2"
"HSA-MIR-33B-5P","G6PC"
"HSA-MIR-33B-5P","PCK1"
"HSA-MIR-340-5P","CCND2"
"HSA-MIR-342-3P","SREBF2"
"HSA-MIR-342-3P","E2F1"
"HSA-MIR-346","GSK3B"
"HSA-MIR-34A-5P","KCNH2"
"HSA-MIR-34A-5P","NR4A2"
"HSA-MIR-34A-5P","RBP2"
"HSA-MIR-34A-5P","GFRA3"
"HSA-MIR-34A-5P","E2F1"
"HSA-MIR-34C-3P","PLCXD3"
"HSA-MIR-361-5P","SND1"
"HSA-MIR-362-3P","CD82"
"HSA-MIR-362-3P","E2F1"
"HSA-MIR-372-3P","NR4A2"
"HSA-MIR-373-3P","XPA"
"HSA-MIR-375","PLAG1"
"HSA-MIR-382-5P","DRD1"
"HSA-MIR-383-5P","DIO1"
"HSA-MIR-422A","CYP8B1"
"HSA-MIR-424-5P","PLAG1"
"HSA-MIR-424-5P","CDC14A"
"HSA-MIR-429","FSCN1"
"HSA-MIR-432-5P","NES"
"HSA-MIR-449A","CREB5"
"HSA-MIR-466","PROX1"
"HSA-MIR-4701-5P","ST3GAL1"
"HSA-MIR-4728-5P","PADI2"
"HSA-MIR-488-3P","SLC39A8"
"HSA-MIR-489-3P","PROX1"
"HSA-MIR-501-5P","GSK3B"
"HSA-MIR-502-5P","IFI27"
"HSA-MIR-503-5P","CDC14A"
"HSA-MIR-504-5P","DRD1"
"HSA-MIR-509-3-5P","PODXL"
"HSA-MIR-519D-3P","E2F1"
"HSA-MIR-520C-3P","GPC3"
"HSA-MIR-543","NOS3"
"HSA-MIR-548A-3P","ECHS1"
"HSA-MIR-582-3P","SFRP1"
"HSA-MIR-590-5P","CREB5"
"HSA-MIR-599","SATB2"
"HSA-MIR-603","CCND2"
"HSA-MIR-616-5P","GSK3B"
"HSA-MIR-630","CDC14A"
"HSA-MIR-638","OSCP1"
"HSA-MIR-647","ANK2"
"HSA-MIR-650","NDRG2"
"HSA-MIR-663A","EEF1A2"
"HSA-MIR-663B","EEF1A2"
"HSA-MIR-670-5P","PROX1"
"HSA-MIR-675-5P","ATP8A2"
"HSA-MIR-675-5P","DDB2"
"HSA-MIR-744-5P","SFRP1"
"HSA-MIR-744-5P","EEF1A2"
"HSA-MIR-744-5P","GSK3B"
"HSA-MIR-760","CSNK2A1"
"HSA-MIR-769-5P","GSK3B"
"HSA-MIR-874-3P","AQP3"
"HSA-MIR-9-3P","E2F1"
"HSA-MIR-9-5P","GDNF"
"HSA-MIR-9-5P","NOX4"
"HSA-MIR-9-5P","GSK3B"
"HSA-MIR-921","ANGPTL1"
"HSA-MIR-92B-3P","CDKN1C"
"HSA-MIR-93-5P","ITGB8"
"HSA-MIR-93-5P","E2F1"
"HSA-MIR-942-5P","IFI27"
"HSA-MIR-942-5P","GSK3B"
"HSA-MIR-96-5P","GDNF"
"HSA-MIR-96-5P","SYCP1"
"HSA-MIR-96-5P","GSK3B"
"HSA-MIR-98-5P","CCND2"
"HSA-MIR-98-5P","HK2"
"HSA-MIR-98-5P","E2F2"
"HSA-MIR-98-5P","E2F1"
"HSA-MIR-99A-5P","NOX4"
"HSA-MIR-99B-3P","GSK3B"
"HSA-LET-7A-3P","CCND2"
"HSA-LET-7A-3P","E2F2"
"HSA-LET-7A-5P","CCND2"
"HSA-LET-7A-5P","UHRF1"
"HSA-LET-7A-5P","E2F2"
"HSA-LET-7A-5P","PARP1"
"HSA-LET-7A-5P","E2F1"
"HSA-LET-7B-5P","CCNA2"
"HSA-LET-7B-5P","CCND2"
"HSA-LET-7B-5P","E2F2"
"HSA-LET-7B-5P","IGF2BP2"
"HSA-LET-7C-5P","BCL2L1"
"HSA-LET-7G-5P","BCL2L1"
"HSA-MIR-1-3P","MET"
"HSA-MIR-1-3P","SLC8A1"
"HSA-MIR-1-3P","KCNE1"
"HSA-MIR-1-5P","MET"
"HSA-MIR-100-5P","HOXA1"
"HSA-MIR-101-3P","RAC1"
"HSA-MIR-101-3P","MET"
"HSA-MIR-101-3P","ATP5B"
"HSA-MIR-101-5P","RAC1"
"HSA-MIR-101-5P","CCDC88A"
"HSA-MIR-106A-5P","LIMK1"
"HSA-MIR-106A-5P","E2F1"
"HSA-MIR-106B-5P","CCND2"
"HSA-MIR-106B-5P","E2F1"
"HSA-MIR-107","NFIA"
"HSA-MIR-10A-5P","HOXA1"
"HSA-MIR-10B-3P","CCNA2"
"HSA-MIR-10B-5P","NR4A3"
"HSA-MIR-10B-5P","KL"
"HSA-MIR-10B-5P","HTATIP2"
"HSA-MIR-122-5P","RAC1"
"HSA-MIR-122-5P","BCL2L1"
"HSA-MIR-122-5P","FUT8"
"HSA-MIR-124-3P","RAC1"
"HSA-MIR-124-3P","CCND2"
"HSA-MIR-124-3P","SYCP1"
"HSA-MIR-124-3P","UHRF1"
"HSA-MIR-124-3P","FXN"
"HSA-MIR-124-5P","ACHE"
"HSA-MIR-124-5P","NR4A1"
"HSA-MIR-125A-3P","GPC4"
"HSA-MIR-125A-5P","HK2"
"HSA-MIR-125B-5P","GRIN2A"
"HSA-MIR-125B-5P","HK2"
"HSA-MIR-125B-5P","E2F2"
"HSA-MIR-125B-5P","NEU1"
"HSA-MIR-125B-5P","CSNK2A1"
"HSA-MIR-125B-5P","PODXL"
"HSA-MIR-125B-5P","PTH1R"
"HSA-MIR-126-3P","CCNE2"
"HSA-MIR-126-3P","IGFBP2"
"HSA-MIR-126-3P","PIK3R2"
"HSA-MIR-1260B","SFRP1"
"HSA-MIR-127-3P","SFRP1"
"HSA-MIR-1270","FXN"
"HSA-MIR-1271-5P","GPC3"
"HSA-MIR-128-1-5P","WNT3A"
"HSA-MIR-129-5P","NR4A2"
"HSA-MIR-130B-3P","CCNA2"
"HSA-MIR-132-3P","CCNA2"
"HSA-MIR-132-3P","MUC13"
"HSA-MIR-133A-3P","VKORC1"
"HSA-MIR-133A-3P","PRDM16"
"HSA-MIR-133A-3P","KCNH2"
"HSA-MIR-133A-3P","BCL2L1"
"HSA-MIR-133A-3P","PIK3R2"
"HSA-MIR-133A-5P","GDNF"
"HSA-MIR-133B","PRDM16"
"HSA-MIR-133B","KCNH2"
"HSA-MIR-133B","MET"
"HSA-MIR-133B","BCL2L1"
"HSA-MIR-135A-5P","E2F1"
"HSA-MIR-135B-5P","CASR"
"HSA-MIR-137","MET"
"HSA-MIR-137","NR1I3"
"HSA-MIR-139-5P","MET"
"HSA-MIR-140-3P","ATP8A1"
"HSA-MIR-142-3P","RAC1"
"HSA-MIR-142-5P","RAC1"
"HSA-MIR-143-3P","LIMK1"
"HSA-MIR-143-3P","HK2"
"HSA-MIR-143-3P","HNF4A"
"HSA-MIR-144-3P","MET"
"HSA-MIR-144-5P","MET"
"HSA-MIR-144-5P","CCNE2"
"HSA-MIR-145-5P","DDC"
"HSA-MIR-145-5P","ITGB8"
"HSA-MIR-145-5P","FXN"
"HSA-MIR-145-5P","PODXL"
"HSA-MIR-146A-5P","CCNA2"
"HSA-MIR-146A-5P","RAC1"
"HSA-MIR-146A-5P","NOS1"
"HSA-MIR-146A-5P","CCND2"
"HSA-MIR-146A-5P","UHRF1"
"HSA-MIR-146B-5P","UHRF1"
"HSA-MIR-148A-3P","MET"
"HSA-MIR-148A-3P","USP4"
"HSA-MIR-148A-3P","ITGB8"
"HSA-MIR-149-3P","MYBL2"
"HSA-MIR-149-3P","E2F1"
"HSA-MIR-151A-5P","SOX17"
"HSA-MIR-154-5P","CCND2"
"HSA-MIR-155-5P","RAC1"
"HSA-MIR-155-5P","CCND2"
"HSA-MIR-155-5P","CARHSP1"
"HSA-MIR-155-5P","GATM"
"HSA-MIR-155-5P","DHX40"
"HSA-MIR-155-5P","KDM3A"
"HSA-MIR-155-5P","E2F2"
"HSA-MIR-155-5P","CIAPIN1"
"HSA-MIR-155-5P","PCDH9"
"HSA-MIR-15A-5P","CCND2"
"HSA-MIR-15A-5P","WNT3A"
"HSA-MIR-16-1-3P","CCND2"
"HSA-MIR-16-5P","CCND2"
"HSA-MIR-16-5P","WNT3A"
"HSA-MIR-17-5P","CCND2"
"HSA-MIR-17-5P","LIMK1"
"HSA-MIR-17-5P","UBE2C"
"HSA-MIR-17-5P","ITGB8"
"HSA-MIR-17-5P","PTPRO"
"HSA-MIR-17-5P","E2F1"
"HSA-MIR-181A-5P","PROX1"
"HSA-MIR-181B-3P","NFASC"
"HSA-MIR-181B-5P","HK2"
"HSA-MIR-181B-5P","NFIA"
"HSA-MIR-181B-5P","E2F1"
"HSA-MIR-182-3P","NOX4"
"HSA-MIR-182-5P","CCND2"
"HSA-MIR-182-5P","SATB2"
"HSA-MIR-182-5P","CREB5"
"HSA-MIR-182-5P","CHEK2"
"HSA-MIR-183-5P","EZR"
"HSA-MIR-184","EZR"
"HSA-MIR-185-5P","ARC"
"HSA-MIR-185-5P","SLC8A1"
"HSA-MIR-185-5P","AQP3"
"HSA-MIR-186-5P","CSNK2A1"
"HSA-MIR-18B-5P","FOXN1"
"HSA-MIR-191-5P","CCND2"
"HSA-MIR-192-5P","DTL"
"HSA-MIR-193A-3P","TYMS"
"HSA-MIR-193A-3P","E2F1"
"HSA-MIR-193A-5P","WT1"
"HSA-MIR-194-5P","RAC1"
"HSA-MIR-196A-5P","TYMS"
"HSA-MIR-198","CCND2"
"HSA-MIR-198","MET"
"HSA-MIR-199A-3P","MET"
"HSA-MIR-199A-5P","HK2"
"HSA-MIR-199A-5P","CTSC"
"HSA-MIR-199A-5P","SULT1E1"
"HSA-MIR-199A-5P","KL"
"HSA-MIR-199A-5P","OSCP1"
"HSA-MIR-199B-5P","PODXL"
"HSA-MIR-19A-3P","NR4A2"
"HSA-MIR-19A-3P","PSAP"
"HSA-MIR-19B-1-5P","ITGB8"
"HSA-MIR-200A-3P","GRB2"
"HSA-MIR-200A-3P","CCNE2"
"HSA-MIR-200A-3P","MNX1"
"HSA-MIR-200A-5P","SOX17"
"HSA-MIR-200B-3P","CCNE2"
"HSA-MIR-200C-3P","TUBB3"
"HSA-MIR-200C-3P","CCNE2"
"HSA-MIR-203A-3P","TYMS"
"HSA-MIR-203A-3P","ASAP1"
"HSA-MIR-203A-3P","EYA4"
"HSA-MIR-203A-3P","E2F1"
"HSA-MIR-203A-5P","CCND2"
"HSA-MIR-204-5P","IGFBP2"
"HSA-MIR-204-5P","EZR"
"HSA-MIR-204-5P","CREB5"
"HSA-MIR-204-5P","TRPM3"
"HSA-MIR-204-5P","SOST"
"HSA-MIR-205-5P","LRRK2"
"HSA-MIR-205-5P","SATB2"
"HSA-MIR-205-5P","EZR"
"HSA-MIR-205-5P","SIGMAR1"
"HSA-MIR-205-5P","E2F1"
"HSA-MIR-206","SFRP1"
"HSA-MIR-206","CCND2"
"HSA-MIR-206","MET"
"HSA-MIR-206","NR4A2"
"HSA-MIR-20A-3P","NR4A3"
"HSA-MIR-20A-5P","CCND2"
"HSA-MIR-20A-5P","LIMK1"
"HSA-MIR-20A-5P","UBE2C"
"HSA-MIR-20A-5P","ITGB8"
"HSA-MIR-20A-5P","BAMBI"
"HSA-MIR-20A-5P","PTPRO"
"HSA-MIR-20A-5P","E2F1"
"HSA-MIR-20B-5P","LIMK1"
"HSA-MIR-20B-5P","BAMBI"
"HSA-MIR-21-3P","HPGD"
"HSA-MIR-21-5P","TCF21"
"HSA-MIR-21-5P","HPGD"
"HSA-MIR-21-5P","NFIA"
"HSA-MIR-21-5P","PLAT"
"HSA-MIR-21-5P","E2F1"
"HSA-MIR-210-3P","HOXA1"
"HSA-MIR-211-5P","SATB2"
"HSA-MIR-211-5P","CREB5"
"HSA-MIR-212-3P","CCNA2"
"HSA-MIR-212-3P","ACHE"
"HSA-MIR-214-3P","ASF1B"
"HSA-MIR-214-5P","E2F2"
"HSA-MIR-215-5P","PTPRT"
"HSA-MIR-216A-5P","HNF4A"
"HSA-MIR-216B-5P","PARP1"
"HSA-MIR-216B-5P","CSNK2A1"
"HSA-MIR-217","NR4A2"
"HSA-MIR-217","GPC5"
"HSA-MIR-218-5P","E2F2"
"HSA-MIR-218-5P","SOST"
"HSA-MIR-219A-5P","GPC3"
"HSA-MIR-22-3P","CCNA2"
"HSA-MIR-223-3P","CYB5A"
"HSA-MIR-223-3P","NFIA"
"HSA-MIR-223-3P","PARP1"
"HSA-MIR-223-3P","E2F1"
"HSA-MIR-223-5P","EGF"
"HSA-MIR-224-5P","RAC1"
"HSA-MIR-224-5P","DIO1"
"HSA-MIR-224-5P","EYA4"
"HSA-MIR-23A-3P","G6PC"
"HSA-MIR-23B-3P","MET"
"HSA-MIR-24-1-5P","HNF4A"
"HSA-MIR-24-3P","CCNA2"
"HSA-MIR-24-3P","E2F2"
"HSA-MIR-24-3P","PSAP"
"HSA-MIR-24-3P","HNF4A"
"HSA-MIR-26A-1-3P","CCNE2"
"HSA-MIR-26A-1-3P","PCK1"
"HSA-MIR-26A-5P","CCND2"
"HSA-MIR-26A-5P","FUT8"
"HSA-MIR-26A-5P","CCNE2"
"HSA-MIR-26A-5P","E2F2"
"HSA-MIR-26A-5P","AMACR"
"HSA-MIR-26B-5P","ULK2"
"HSA-MIR-27A-3P","SFRP1"
"HSA-MIR-27A-3P","GRB2"
"HSA-MIR-27A-3P","MET"
"HSA-MIR-27A-3P","PSAP"
"HSA-MIR-27A-5P","SFRP1"
"HSA-MIR-27A-5P","SNAP25"
"HSA-MIR-27B-3P","CCNA2"
"HSA-MIR-27B-3P","MET"
"HSA-MIR-27B-3P","PSAP"
"HSA-MIR-27B-3P","EYA4"
"HSA-MIR-296-5P","WNK4"
"HSA-MIR-297","GPC5"
"HSA-MIR-299-3P","FXN"
"HSA-MIR-29A-3P","LPL"
"HSA-MIR-29A-3P","CCND2"
"HSA-MIR-29A-3P","NFIA"
"HSA-MIR-29A-3P","PXDN"
"HSA-MIR-29B-3P","CCND2"
"HSA-MIR-29B-3P","AQP4"
"HSA-MIR-29B-3P","MMP15"
"HSA-MIR-29C-3P","CCND2"
"HSA-MIR-29C-3P","CREB5"
"HSA-MIR-29C-3P","MMP15"
"HSA-MIR-300","ROS1"
"HSA-MIR-302B-3P","CCND2"
"HSA-MIR-302B-3P","NFIA"
"HSA-MIR-302B-3P","E2F1"
"HSA-MIR-302D-3P","CCND2"
"HSA-MIR-302D-3P","NR4A2"
"HSA-MIR-30A-5P","CCNE2"
"HSA-MIR-30A-5P","DTL"
"HSA-MIR-30A-5P","NEUROD1"
"HSA-MIR-30A-5P","PIK3R2"
"HSA-MIR-30B-5P","CCNE2"
"HSA-MIR-30B-5P","HOXA1"
"HSA-MIR-30C-5P","MTTP"
"HSA-MIR-30C-5P","CCND2"
"HSA-MIR-30D-5P","PPP1R14C"
"HSA-MIR-30D-5P","KPNB1"
"HSA-MIR-30D-5P","PIK3R2"
"HSA-MIR-30E-5P","MTTP"
"HSA-MIR-30E-5P","MYBL2"
"HSA-MIR-31-3P","E2F2"
"HSA-MIR-31-5P","MET"
"HSA-MIR-31-5P","E2F2"
"HSA-MIR-31-5P","SATB2"
"HSA-MIR-31-5P","CASR"
"HSA-MIR-320A","RAC1"
"HSA-MIR-320A","AQP4"
"HSA-MIR-324-3P","BCL2L1"
"HSA-MIR-324-3P","WNT9B"
"HSA-MIR-326","FGF1"
"HSA-MIR-326","BCL2L1"
"HSA-MIR-328-3P","SFRP1"
"HSA-MIR-328-3P","KCNH2"
"HSA-MIR-329-3P","GRB2"
"HSA-MIR-329-3P","E2F1"
"HSA-MIR-330-3P","E2F1"
"HSA-MIR-331-3P","E2F1"
"HSA-MIR-335-5P","PARP1"
"HSA-MIR-335-5P","FMN2"
"HSA-MIR-335-5P","SIAH2"
"HSA-MIR-335-5P","SOX17"
"HSA-MIR-337-3P","CSNK2A1"
"HSA-MIR-33A-5P","ROS1"
"HSA-MIR-33A-5P","SATB2"
"HSA-MIR-33B-5P","G6PC"
"HSA-MIR-33B-5P","PCK1"
"HSA-MIR-340-5P","CCND2"
"HSA-MIR-340-5P","MET"
"HSA-MIR-342-3P","E2F1"
"HSA-MIR-342-5P","NAA10"
"HSA-MIR-34A-3P","MET"
"HSA-MIR-34A-5P","CACNB3"
"HSA-MIR-34A-5P","KCNH2"
"HSA-MIR-34A-5P","MET"
"HSA-MIR-34A-5P","FUT8"
"HSA-MIR-34A-5P","CCNE2"
"HSA-MIR-34A-5P","CDKN2C"
"HSA-MIR-34A-5P","NR4A2"
"HSA-MIR-34A-5P","GFRA3"
"HSA-MIR-34A-5P","HNF4A"
"HSA-MIR-34A-5P","E2F1"
"HSA-MIR-34B-3P","MET"
"HSA-MIR-34B-5P","MET"
"HSA-MIR-34B-5P","CCNE2"
"HSA-MIR-34B-5P","HNF4A"
"HSA-MIR-34C-5P","MET"
"HSA-MIR-34C-5P","CCNE2"
"HSA-MIR-34C-5P","HNF4A"
"HSA-MIR-362-3P","E2F1"
"HSA-MIR-372-3P","NR4A2"
"HSA-MIR-376C-3P","GRB2"
"HSA-MIR-378A-3P","GRB2"
"HSA-MIR-378A-3P","WNT10A"
"HSA-MIR-382-5P","DRD1"
"HSA-MIR-382-5P","NFIA"
"HSA-MIR-383-5P","DIO1"
"HSA-MIR-409-3P","MET"
"HSA-MIR-410-3P","MET"
"HSA-MIR-411-5P","GRB2"
"HSA-MIR-422A","CYP8B1"
"HSA-MIR-424-5P","ANLN"
"HSA-MIR-424-5P","NFIA"
"HSA-MIR-4271","APOC3"
"HSA-MIR-433-3P","TYMS"
"HSA-MIR-433-3P","GRB2"
"HSA-MIR-433-3P","MET"
"HSA-MIR-4448","CCDC88A"
"HSA-MIR-449A","MET"
"HSA-MIR-449A","CCNE2"
"HSA-MIR-449A","CREB5"
